scenario_id,algorithm,baseline,algorithm_net_earnings,baseline_net_earnings,paired_difference
137,dqn,wait_only,44.99220208880719,40.7540757201639,4.238126368643293
138,dqn,wait_only,79.51987658702751,73.06002086637422,6.4598557206532945
139,dqn,wait_only,80.50437447282805,92.05510870623276,-11.550734233404711
140,dqn,wait_only,84.11202348113851,75.02396417595769,9.08805930518082
141,dqn,wait_only,55.04852866664481,55.27796234416665,-0.22943367752183974
142,dqn,wait_only,118.33214468662156,78.82090050574169,39.51124418087987
143,dqn,wait_only,81.72954962106574,86.20157926048903,-4.472029639423283
144,dqn,wait_only,0.0,0.0,0.0
145,dqn,wait_only,100.47775165596838,81.99126871453751,18.486482941430864
146,dqn,wait_only,74.5882721555435,62.29355244268509,12.294719712858416
147,dqn,wait_only,64.44596717701982,61.29181744459505,3.154149732424777
148,dqn,wait_only,92.7177568761296,100.68494274822814,-7.96718587209854
149,dqn,wait_only,89.82133245891914,87.86647951869598,1.9548529402231622
150,dqn,wait_only,65.02285322955576,75.5408117251354,-10.517958495579634
151,dqn,wait_only,60.39206467165108,53.64509089572825,6.746973775922825
152,dqn,wait_only,107.90749823150284,98.98589149413088,8.92160673737196
153,dqn,wait_only,66.9865091633938,94.02075878061713,-27.034249617223324
154,dqn,wait_only,63.869453580535534,73.14725700341171,-9.277803422876175
155,dqn,wait_only,62.747356927412184,64.89594634138761,-2.1485894139754294
156,dqn,wait_only,69.25077361053084,77.40281081128019,-8.152037200749348
157,dqn,wait_only,67.18167128197753,62.391829185617375,4.789842096360154
158,dqn,wait_only,60.874284456547805,69.53493879266333,-8.66065433611552
159,dqn,wait_only,98.10601734969828,79.64000790453558,18.466009445162697
160,dqn,wait_only,63.686034736698815,24.263704159136946,39.422330577561866
161,dqn,wait_only,60.13551570972901,56.31857878252577,3.816936927203244
162,dqn,wait_only,64.03996201531265,69.79294682783978,-5.7529848125271315
163,dqn,wait_only,70.57669817984225,57.39237964042112,13.184318539421135
164,dqn,wait_only,57.4206024792769,63.21466806951009,-5.794065590233188
165,dqn,wait_only,68.03509160301708,69.05564322264091,-1.0205516196238307
166,dqn,wait_only,56.05136199184431,82.42840713944084,-26.377045147596526
167,dqn,wait_only,78.71749646845916,87.91746061813707,-9.19996414967791
168,dqn,wait_only,72.53148901338591,72.61960821708286,-0.08811920369694803
169,dqn,wait_only,135.55070287830378,135.55070287830378,0.0
170,dqn,wait_only,66.21446590966511,82.39567805151077,-16.181212141845663
171,dqn,wait_only,61.8719166746913,60.90468340127764,0.9672332734136617
172,dqn,wait_only,74.15202321372108,74.15202321372108,0.0
173,dqn,wait_only,71.94282090607454,74.74595687212454,-2.803135966049993
174,dqn,wait_only,65.31607318364748,55.53663990202962,9.779433281617855
175,dqn,wait_only,68.02473495229789,68.02473495229789,0.0
176,dqn,wait_only,60.710093162771045,72.87621233098396,-12.166119168212916
177,dqn,wait_only,50.12415866477211,68.06686558973504,-17.942706924962934
178,dqn,wait_only,78.37807031677616,89.11507930924586,-10.737008992469697
179,dqn,wait_only,66.39699858478237,63.2144555242497,3.182543060532666
180,dqn,wait_only,74.07112618548271,60.03764698655641,14.033479198926301
181,dqn,wait_only,89.4358982274398,88.95234165851073,0.4835565689290604
182,dqn,wait_only,66.71551889771864,66.71551889771864,0.0
183,dqn,wait_only,72.02777951293415,72.63937993000992,-0.6116004170757776
184,dqn,wait_only,67.85100293104469,69.30311386061769,-1.4521109295729957
185,dqn,wait_only,76.83303981537466,88.05369598872342,-11.220656173348758
186,dqn,wait_only,68.19901251113578,57.63447176351224,10.56454074762354
187,dqn,wait_only,79.3975145603639,75.94159532384344,3.455919236520458
188,dqn,wait_only,87.3540229717058,112.33284706806855,-24.978824096362743
189,dqn,wait_only,64.46955000178934,53.2695720638295,11.199977937959844
190,dqn,wait_only,55.01461073967054,60.208395329603654,-5.1937845899331165
191,dqn,wait_only,62.5063484837322,62.5063484837322,0.0
192,dqn,wait_only,66.97735745553987,64.09143226631919,2.8859251892206856
193,dqn,wait_only,84.3830286754503,35.00177697403156,49.38125170141875
194,dqn,wait_only,65.07167893277735,65.15979813647428,-0.08811920369693382
195,dqn,wait_only,68.07464956014311,83.39111926217232,-15.31646970202921
196,dqn,wait_only,54.28293538142488,54.51236905894672,-0.22943367752183974
197,dqn,wait_only,51.95696874913183,52.13182176809956,-0.1748530189677311
198,dqn,wait_only,94.95775800345152,101.53470203031087,-6.576944026859351
199,dqn,wait_only,112.59764298182411,96.87424145846194,15.72340152336217
200,dqn,wait_only,75.21414345082368,58.45366977427117,16.760473676552515
201,dqn,wait_only,60.24577864196401,54.292143803712555,5.953634838251453
202,dqn,wait_only,65.57933057948973,59.854015381876316,5.725315197613419
203,dqn,wait_only,72.88524698936294,67.56885092536639,5.3163960639965495
204,dqn,wait_only,58.50456657658974,59.03179758911203,-0.527231012522293
205,dqn,wait_only,60.38758645342199,65.09746082465077,-4.7098743712287785
206,dqn,wait_only,58.72169545750114,60.172498067778,-1.4508026102768596
207,dqn,wait_only,50.59821994123061,50.59821994123061,0.0
208,dqn,wait_only,86.44737678925901,84.93765352698412,1.509723262274889
209,dqn,wait_only,68.01188082372222,69.36848695537431,-1.3566061316520859
210,dqn,wait_only,52.365209643923286,52.365209643923286,0.0
211,dqn,wait_only,59.97728077380532,85.50767808877269,-25.530397314967374
212,dqn,wait_only,71.27476639838262,71.27476639838262,0.0
213,dqn,wait_only,68.39679288802535,68.39679288802535,0.0
214,dqn,wait_only,53.60419536567988,67.77715527689102,-14.172959911211144
215,dqn,wait_only,87.52028993864239,103.13875243415478,-15.61846249551239
216,dqn,wait_only,68.34689071145753,63.139554000411295,5.2073367110462385
217,dqn,wait_only,45.05833896137577,45.05833896137577,0.0
218,dqn,wait_only,78.1104840597295,72.66036649154371,5.450117568185789
219,dqn,wait_only,50.20929537880847,43.4504216968357,6.758873681972773
220,dqn,wait_only,50.22494866552546,47.99782909108806,2.2271195744374026
221,dqn,wait_only,68.84263610518151,53.665324789041435,15.177311316140077
222,dqn,wait_only,58.39120412554167,58.39120412554167,0.0
223,dqn,wait_only,78.41167843714736,48.73730618067863,29.67437225646873
224,dqn,wait_only,81.48330959170401,76.53916261041022,4.944146981293798
225,dqn,wait_only,88.29398848163727,88.29398848163727,0.0
226,dqn,wait_only,78.0180334881121,76.00905697834725,2.0089765097648495
227,dqn,wait_only,64.74390241356595,64.74390241356595,0.0
228,dqn,wait_only,30.03217450617179,86.24246362488536,-56.210289118713575
229,dqn,wait_only,67.40312088697995,63.36576668773314,4.037354199246806
230,dqn,wait_only,62.36648803712304,110.03233924019985,-47.665851203076805
231,dqn,wait_only,86.12110963365011,80.8766993304418,5.244410303208312
232,dqn,wait_only,45.53875326915016,40.38999308515285,5.148760183997311
233,dqn,wait_only,113.44639634777943,113.63615772514552,-0.18976137736609644
234,dqn,wait_only,74.32343807477045,84.12377514438269,-9.80033706961224
235,dqn,wait_only,59.000553319674836,57.97980013198919,1.0207531876856493
236,dqn,wait_only,86.75295056009294,75.30845299297648,11.444497567116457
237,dqn,wait_only,85.42195975705906,85.42195975705906,0.0
238,dqn,wait_only,82.24886604168024,82.24886604168024,0.0
239,dqn,wait_only,74.9335820559764,74.9335820559764,0.0
240,dqn,wait_only,62.82086489027548,74.48923449887057,-11.668369608595093
241,dqn,wait_only,70.2129635201633,70.2129635201633,0.0
242,dqn,wait_only,78.15013654149088,75.84094248490898,2.3091940565819016
243,dqn,wait_only,85.17030022498572,81.18785525857322,3.9824449664125012
244,dqn,wait_only,109.72092102760547,79.88141607027092,29.839504957334555
245,dqn,wait_only,88.94817640720926,88.7768250706948,0.1713513365144621
246,dqn,wait_only,86.39440527213658,76.52689303950221,9.867512232634368
247,dqn,wait_only,70.31335538324237,70.49417415911736,-0.18081877587499662
248,dqn,wait_only,55.941946338555425,70.31996506320503,-14.378018724649607
249,dqn,wait_only,97.8086760833727,97.8086760833727,0.0
250,dqn,wait_only,113.45853880192573,113.67699603998571,-0.21845723805998318
251,dqn,wait_only,54.09310816134627,54.09310816134627,0.0
252,dqn,wait_only,63.15594754649369,69.52728987323847,-6.371342326744781
253,dqn,wait_only,85.91882580808299,93.80935553082153,-7.890529722738549
254,dqn,wait_only,92.58711746075171,85.25574559386958,7.331371866882137
255,dqn,wait_only,88.64080906451878,99.1928377801287,-10.552028715609922
256,dqn,wait_only,75.76785919801678,58.99885149739423,16.769007700622552
257,dqn,wait_only,104.10846492829296,105.02384923423305,-0.9153843059400941
258,dqn,wait_only,61.66174264087529,56.41925227250866,5.2424903683666315
259,dqn,wait_only,84.70482018201068,82.55842921650103,2.146390965509653
260,dqn,wait_only,65.06331162133472,65.06331162133472,0.0
261,dqn,wait_only,43.2601702425946,44.36071693476201,-1.1005466921674127
262,dqn,wait_only,70.43999232849521,68.79686778628812,1.6431245422070901
263,dqn,wait_only,71.28444482787805,99.28124372424978,-27.99679889637173
264,dqn,wait_only,74.10230093156085,75.17521657076567,-1.0729156392048225
265,dqn,wait_only,54.029383545444745,75.40958986889387,-21.38020632344913
266,dqn,wait_only,87.12194370786581,82.68882262916657,4.433121078699244
267,dqn,wait_only,107.56579865537282,92.1182365267804,15.447562128592423
268,dqn,wait_only,58.89770878177415,59.062792465830135,-0.16508368405598617
269,dqn,wait_only,73.62946571237016,62.12354066228331,11.505925050086852
270,dqn,wait_only,125.58205056710483,92.9149316494277,32.66711891767713
271,dqn,wait_only,92.38968660852692,90.25807620784921,2.131610400677701
272,dqn,wait_only,68.47909663769529,60.898847361917056,7.580249275778236
273,dqn,wait_only,67.89563861834745,72.31982649201542,-4.424187873667975
274,dqn,wait_only,66.01325904931213,66.82145221247377,-0.808193163161647
275,dqn,wait_only,80.90339443411455,78.28843346206696,2.6149609720475837
276,dqn,wait_only,56.28374150303624,53.388199985715396,2.8955415173208436
277,dqn,wait_only,89.28216858815055,34.629449554665904,54.65271903348465
278,dqn,wait_only,63.836496825313596,62.16491600928491,1.671580816028687
279,dqn,wait_only,68.5265932267618,65.20204383303658,3.3245493937252206
280,dqn,wait_only,61.17387007961626,61.17387007961626,0.0
281,dqn,wait_only,53.25146856027529,98.81022955080299,-45.558760990527695
282,dqn,wait_only,48.82476469264022,49.01950622894655,-0.1947415363063243
283,dqn,wait_only,69.25107843010758,72.16860367940221,-2.917525249294627
284,dqn,wait_only,71.57123409174933,66.91260550987525,4.658628581874083
285,dqn,wait_only,76.26618488236561,74.15836951672858,2.1078153656370233
286,dqn,wait_only,60.502565272078414,53.9514309233937,6.5511343486847124
287,dqn,wait_only,54.13187589154227,54.13187589154227,0.0
288,dqn,wait_only,149.23116995413992,174.74569391430788,-25.514523960167963
289,dqn,wait_only,58.591950632397804,58.591950632397804,0.0
290,dqn,wait_only,67.51445336862989,65.8094125885248,1.7050407801050937
291,dqn,wait_only,90.85555280337812,93.4027005936909,-2.5471477903127777
292,dqn,wait_only,80.62169047641339,81.73127874866992,-1.1095882722565307
293,dqn,wait_only,73.15483706582732,73.79831020602221,-0.6434731401948852
294,dqn,wait_only,81.44443222133732,82.92044828023565,-1.476016058898324
295,dqn,wait_only,47.651719257429505,47.651719257429505,0.0
296,dqn,wait_only,50.01462220074664,50.23307943880662,-0.21845723805997608
297,dqn,wait_only,78.50424836185465,83.39587109046117,-4.891622728606521
298,dqn,wait_only,66.16824707338765,66.16824707338765,0.0
299,dqn,wait_only,95.82285279389785,79.46940808764373,16.353444706254123
0,finite_horizon_value_iteration,wait_only,109.17997563371472,109.17997563371472,0.0
1,finite_horizon_value_iteration,wait_only,48.45737704612196,52.06895697251094,-3.611579926388977
2,finite_horizon_value_iteration,wait_only,83.91373769759738,82.20012620044899,1.713611497148392
3,finite_horizon_value_iteration,wait_only,87.90205337256192,90.93812464639646,-3.036071273834537
4,finite_horizon_value_iteration,wait_only,67.37876047235466,54.09230363511983,13.286456837234823
5,finite_horizon_value_iteration,wait_only,74.69128089205616,75.45930785721114,-0.7680269651549878
6,finite_horizon_value_iteration,wait_only,89.89341010976432,89.89341010976432,0.0
7,finite_horizon_value_iteration,wait_only,90.13303942276725,90.13303942276725,0.0
8,finite_horizon_value_iteration,wait_only,62.496676153835494,63.82384734222184,-1.3271711883863446
9,finite_horizon_value_iteration,wait_only,57.45518509337371,79.33916790625133,-21.883982812877626
10,finite_horizon_value_iteration,wait_only,90.59365914308086,73.3173979654771,17.276261177603757
11,finite_horizon_value_iteration,wait_only,68.89429533779442,71.54913259868682,-2.654837260892407
12,finite_horizon_value_iteration,wait_only,58.28924629017221,58.28924629017221,0.0
13,finite_horizon_value_iteration,wait_only,56.15806519851125,56.15806519851125,0.0
14,finite_horizon_value_iteration,wait_only,77.82536267286162,74.59534722410126,3.230015448760355
15,finite_horizon_value_iteration,wait_only,56.17316411462254,56.17316411462254,0.0
16,finite_horizon_value_iteration,wait_only,46.20429397419604,98.6645075532483,-52.46021357905226
17,finite_horizon_value_iteration,wait_only,68.91901210614238,72.26143267424098,-3.3424205680986034
18,finite_horizon_value_iteration,wait_only,71.31098137013227,80.53046544657961,-9.219484076447344
19,finite_horizon_value_iteration,wait_only,62.64820365837203,64.53027473755877,-1.882071079186737
20,finite_horizon_value_iteration,wait_only,101.53266648987238,101.19236365327076,0.34030283660162297
21,finite_horizon_value_iteration,wait_only,63.66025560067304,63.66025560067304,0.0
22,finite_horizon_value_iteration,wait_only,67.9677707145703,67.9677707145703,0.0
23,finite_horizon_value_iteration,wait_only,65.67770323850786,57.564368130318144,8.113335108189716
24,finite_horizon_value_iteration,wait_only,69.72981999454852,69.72981999454852,0.0
25,finite_horizon_value_iteration,wait_only,73.44903134021453,72.99740630173416,0.4516250384803726
26,finite_horizon_value_iteration,wait_only,65.70143382966704,77.92390931296232,-12.222475483295284
27,finite_horizon_value_iteration,wait_only,81.9717442556495,77.63427409146033,4.33747016418917
28,finite_horizon_value_iteration,wait_only,88.70894809918836,88.70894809918836,0.0
29,finite_horizon_value_iteration,wait_only,40.249514755350354,40.249514755350354,0.0
30,finite_horizon_value_iteration,wait_only,70.03393572459775,76.03746137368216,-6.003525649084409
31,finite_horizon_value_iteration,wait_only,67.48861399175561,67.48861399175561,0.0
32,finite_horizon_value_iteration,wait_only,62.945604422815705,62.945604422815705,0.0
33,finite_horizon_value_iteration,wait_only,54.049360369022786,54.25183658160111,-0.2024762125783255
34,finite_horizon_value_iteration,wait_only,77.6083117665411,78.62824414084483,-1.0199323743037212
35,finite_horizon_value_iteration,wait_only,76.3828052939624,67.27556926583117,9.10723602813124
36,finite_horizon_value_iteration,wait_only,77.12660447459804,49.94463152189596,27.181972952702083
37,finite_horizon_value_iteration,wait_only,85.75498212450739,85.75498212450739,0.0
38,finite_horizon_value_iteration,wait_only,78.24227341523938,78.91122692663576,-0.6689535113963814
39,finite_horizon_value_iteration,wait_only,28.103839883989078,55.20797583849897,-27.10413595450989
40,finite_horizon_value_iteration,wait_only,89.96174855957817,54.80326842855486,35.15848013102331
41,finite_horizon_value_iteration,wait_only,77.83500554434444,77.83500554434444,0.0
42,finite_horizon_value_iteration,wait_only,55.229555110967326,55.229555110967326,0.0
43,finite_horizon_value_iteration,wait_only,68.4925882506261,68.4925882506261,0.0
44,finite_horizon_value_iteration,wait_only,81.8758085256969,42.12055563151214,39.75525289418476
45,finite_horizon_value_iteration,wait_only,89.29456947558815,89.29456947558815,0.0
46,finite_horizon_value_iteration,wait_only,52.77006898981295,87.20903482544188,-34.43896583562893
47,finite_horizon_value_iteration,wait_only,61.93873822809349,60.15480599260934,1.7839322354841514
48,finite_horizon_value_iteration,wait_only,81.54959473556872,70.89359513272392,10.655999602844801
49,finite_horizon_value_iteration,wait_only,60.06498339897193,60.06498339897193,0.0
50,finite_horizon_value_iteration,wait_only,38.3377170481704,54.76843553071812,-16.430718482547725
51,finite_horizon_value_iteration,wait_only,64.16481897137423,57.575544879916734,6.589274091457497
52,finite_horizon_value_iteration,wait_only,61.41677797645673,65.32690520170962,-3.910127225252893
53,finite_horizon_value_iteration,wait_only,81.39986335409897,81.39986335409897,0.0
54,finite_horizon_value_iteration,wait_only,46.857662707565474,47.087096385087314,-0.22943367752183974
55,finite_horizon_value_iteration,wait_only,44.19410747155266,51.58600596400374,-7.391898492451077
56,finite_horizon_value_iteration,wait_only,59.57561550957861,76.8954818213144,-17.319866311735794
57,finite_horizon_value_iteration,wait_only,70.29250636948433,70.29250636948433,0.0
58,finite_horizon_value_iteration,wait_only,71.48155152733578,61.91968546881784,9.561866058517943
59,finite_horizon_value_iteration,wait_only,90.32054354133241,79.50999226299126,10.810551278341151
60,finite_horizon_value_iteration,wait_only,82.37774714152056,89.76632932647277,-7.388582184952213
61,finite_horizon_value_iteration,wait_only,51.953599093515614,46.71057391192217,5.243025181593445
62,finite_horizon_value_iteration,wait_only,96.30813880118862,96.51061501376695,-0.2024762125783326
63,finite_horizon_value_iteration,wait_only,73.53568243663355,78.53042603648434,-4.994743599850793
64,finite_horizon_value_iteration,wait_only,62.741619407675465,56.367740645622305,6.37387876205316
65,finite_horizon_value_iteration,wait_only,46.537774637227386,56.425990119785894,-9.888215482558508
66,finite_horizon_value_iteration,wait_only,73.55158334452236,73.55158334452236,0.0
67,finite_horizon_value_iteration,wait_only,70.70897323163763,70.70897323163763,0.0
68,finite_horizon_value_iteration,wait_only,65.04980703228533,65.04980703228533,0.0
69,finite_horizon_value_iteration,wait_only,62.05246461704592,62.05246461704592,0.0
70,finite_horizon_value_iteration,wait_only,94.86421096961946,89.2305558766026,5.63365509301687
71,finite_horizon_value_iteration,wait_only,59.72830303496587,65.15319883927675,-5.424895804310886
72,finite_horizon_value_iteration,wait_only,100.09562202198647,94.93433701642759,5.161285005558881
73,finite_horizon_value_iteration,wait_only,59.589528420398125,59.589528420398125,0.0
74,finite_horizon_value_iteration,wait_only,76.75117495607074,76.75117495607074,0.0
75,finite_horizon_value_iteration,wait_only,67.81766823012582,79.17923880232341,-11.361570572197593
76,finite_horizon_value_iteration,wait_only,50.330385918580475,50.330385918580475,0.0
77,finite_horizon_value_iteration,wait_only,73.67175562805336,66.9872679242294,6.684487703823962
78,finite_horizon_value_iteration,wait_only,86.05697885218211,85.3976798753924,0.6592989767897137
