from_zone,to_zone,edge_source,polygon_distance_feet,centroid_distance_miles,fallback_travel_time_min,trip_count,avg_distance_miles,avg_duration_min,avg_fare,avg_tip,avg_total_amount,avg_driver_income,has_historical_od,income_score,demand_score,time_score,edge_utility,travel_time_cost,utility_cost
10,215,spatial_adjacency,0.0,1.0677630992232343,5.338815496116172,148,1.5095945945945946,8.36677927927928,12.142770270270269,0.40668918918918917,14.108175675675675,8.784621621621621,True,0.06964277680486816,0.001000737029298605,0.05110122341986808,0.018641627087929942,8.36677927927928,-0.018641627087929942
11,67,spatial_adjacency,0.0,1.109750852161534,5.54875426080767,51,2.68156862745098,12.466666666666665,14.034901960784314,0.0,15.142745098039216,9.82443137254902,True,0.07788618688244356,0.00034484857090695173,0.0835228727650665,-0.005602201025532244,12.466666666666665,0.005602201025532244
11,14,spatial_adjacency,0.0,1.844101779748589,9.220508898742944,132,2.990378787878788,12.663257575757575,15.630454545454544,0.0,17.001666666666665,10.94131818181818,True,0.08674064893266843,0.0008925492423474045,0.08507750120159555,0.0017524026553076277,12.663257575757575,-0.0017524026553076277
11,22,spatial_adjacency,0.0,0.8450564000439835,4.225282000219917,93,1.1678494623655913,9.858781362007168,10.606666666666666,0.021505376344086023,11.97225806451613,7.439720430107527,True,0.05898066094609456,0.0006288415116538532,0.06289988123113412,-0.0038563361338741706,9.858781362007168,0.0038563361338741706
12,88,spatial_adjacency,0.0,0.21448958187684167,1.0724479093842083,138,0.6914492753623188,4.905797101449275,7.984710144927537,1.5065942028985506,14.795217391304348,6.6439130434782605,True,0.052671654298582685,0.0009331196624541048,0.02373199593699061,0.029032970327837485,4.905797101449275,-0.029032970327837485
12,261,spatial_adjacency,0.0,0.44767370494061914,2.238368524703096,229,0.9078165938864629,7.6902474526928675,9.33475982532751,2.2104803493449783,16.61947598253275,8.081668122270742,True,0.06406989777055669,0.0015484377007390579,0.04575125265727388,0.018473488883356717,7.6902474526928675,-0.018473488883356717
12,13,spatial_adjacency,0.0,0.6279567991442221,3.1397839957211104,274,1.131131386861314,8.237834549878345,10.077992700729927,1.970036496350365,17.39383211678832,8.433620437956204,True,0.06686010748282367,0.0018527158515393093,0.05008153668056653,0.01696384238741107,8.237834549878345,-0.01696384238741107
13,12,spatial_adjacency,0.0,0.6279567991442221,3.1397839957211104,543,0.8383609576427257,6.169766728054021,8.001786372007366,1.7207366482504605,14.738637200736648,6.805766114180479,True,0.05395479405845049,0.0036716230196563687,0.033727387552581915,0.02059456880783421,6.169766728054021,-0.02059456880783421
13,261,spatial_adjacency,0.0,0.2564588495798985,1.2822942478994925,1562,0.83449423815621,7.4314233888177545,8.837740076824584,1.9117477592829706,16.08807938540333,7.524641485275288,True,0.0596538986045642,0.010561832701110954,0.043704488381046874,0.017005593493628422,7.4314233888177545,-0.017005593493628422
13,231,spatial_adjacency,0.0,0.584739683764877,2.923698418824385,9026,0.877683359184578,6.755999335253712,8.480816530024375,1.9671316197651227,15.916127852869488,7.313563704852648,True,0.05798051489111437,0.06103143531384601,0.03836327781723175,0.02572038060526722,6.755999335253712,-0.02572038060526722
14,11,spatial_adjacency,0.0,1.844101779748589,9.220508898742944,116,2.7498275862068966,13.285201149425287,15.972586206896551,0.0603448275862069,17.420862068965516,11.223051724137932,True,0.08897417782569744,0.000784361455396204,0.08999579152341917,-0.000943177552182109,13.285201149425287,0.000943177552182109
14,67,spatial_adjacency,0.0,0.9193118768313339,4.596559384156669,223,1.5406278026905829,10.08527653213752,11.381704035874439,0.07654708520179372,12.875291479820628,8.020775784753363,True,0.06358715512625067,0.0015078672806323576,0.06469099066670982,-0.0009530488123959124,10.08527653213752,0.0009530488123959124
14,227,spatial_adjacency,0.0,1.7733865558755835,8.866932779377917,179,2.076759776536313,12.687430167597766,13.32921787709497,0.03273743016759777,14.863072625698322,9.353368715083798,True,0.07415169347703464,0.0012103508665165562,0.08526865652425593,-0.01099592796056964,12.687430167597766,0.01099592796056964
14,228,spatial_adjacency,0.0,2.136327052381702,10.68163526190851,447,2.307091722595078,11.597278150633857,13.253266219239373,0.06040268456375839,14.726577181208054,9.319568232662192,True,0.0738837298065914,0.0030224962979491653,0.0766478035379773,-0.002461824101590987,11.597278150633857,0.002461824101590987
15,16,spatial_adjacency,0.0,1.5662620439178399,7.831310219589199,55,2.0487272727272727,8.393939393939394,11.169090909090908,0.049090909090909095,12.681818181818182,7.852727272727273,True,0.06225489910891491,0.0003718955176447519,0.05131600388344729,0.010976084777232088,8.393939393939394,-0.010976084777232088
15,171,spatial_adjacency,0.0,1.611706162607209,8.058530813036045,21,2.1004761904761904,9.624603174603175,12.274761904761904,0.0,13.893809523809523,8.592333333333332,True,0.06811835254162034,0.00014199647037345072,0.061048014982401706,0.0070845372062559794,9.624603174603175,-0.0070845372062559794
15,252,spatial_adjacency,0.0,1.5925701905957559,7.962850952978779,15,2.3746666666666667,8.847777777777777,11.569333333333335,0.0,13.002666666666668,8.098533333333332,True,0.06420360189355592,0.00010142605026675051,0.054904929029407475,0.00930881546917512,8.847777777777777,-0.00930881546917512
16,98,spatial_adjacency,0.0,1.9613702832274122,9.80685141613706,23,2.425217391304348,11.721014492753625,12.657391304347826,0.10608695652173913,14.13304347826087,8.934434782608696,True,0.07083046649515315,0.00015551994374235077,0.07762630268110159,-0.0067802841915741985,11.721014492753625,0.0067802841915741985
16,175,spatial_adjacency,0.0,1.7000956986138775,8.500478493069389,46,1.8771739130434781,9.142391304347827,11.259782608695653,0.08195652173913044,12.798260869565217,7.9392173913043464,True,0.0629405759978391,0.00031103988748470155,0.05723471410599059,0.005736965880596988,9.142391304347827,-0.005736965880596988
16,9,spatial_adjacency,0.0,1.1104910361383529,5.552455180691764,35,1.24,6.5180952380952375,8.068857142857144,0.0,9.626000000000001,5.648199999999999,True,0.04477783436694495,0.0002366607839557512,0.03648194731054843,0.008319553134792095,6.5180952380952375,-0.008319553134792095
16,64,spatial_adjacency,0.0,1.794298970084395,8.971494850421976,18,3.0772222222222223,11.397222222222222,17.572222222222223,0.23166666666666666,19.248333333333335,12.46272222222222,True,0.09880204515206804,0.00012171126032010061,0.07506577394849548,0.023748442329604574,11.397222222222222,-0.023748442329604574
16,171,spatial_adjacency,0.0,1.934394179173777,9.671970895868885,55,2.3554545454545455,10.618787878787879,13.120181818181818,0.0,14.647454545454545,9.184127272727272,True,0.07280998013935833,0.0003718955176447519,0.06890996454779612,0.003937205143326683,10.618787878787879,-0.003937205143326683
16,15,spatial_adjacency,0.0,1.5662620439178399,7.831310219589199,38,1.8434210526315788,7.6798245614035086,10.46236842105263,0.05263157894736842,12.107105263157894,7.360499999999999,True,0.05835261673770375,0.0002569459940091013,0.0456688290942301,0.012709482242874562,7.6798245614035086,-0.012709482242874562
17,61,spatial_adjacency,0.0,1.301199405324907,6.505997026624534,782,1.6681329923273658,11.98546462063086,13.544398976982096,0.1357161125319693,15.136317135549872,9.576080562659847,True,0.07591730981893412,0.005287678087239927,0.079717557514516,-0.0032714798868578865,11.98546462063086,0.0032714798868578865
17,49,spatial_adjacency,0.0,0.6984660776696711,3.492330388348355,322,1.2137888198757762,10.296169772256729,12.606490683229813,0.18531055900621118,14.235900621118013,8.954260869565218,True,0.07098764386810096,0.002177279212392911,0.06635872102961006,0.0048466507597301894,10.296169772256729,-0.0048466507597301894
17,217,spatial_adjacency,0.0,0.9703504685066388,4.851752342533193,262,0.9957633587786259,9.6235368956743,11.282900763358779,0.132175572519084,13.16793893129771,7.990553435114504,True,0.06334755819867928,0.001771575011325909,0.06103958291628143,0.002485132783530443,9.6235368956743,-0.002485132783530443
17,80,spatial_adjacency,0.0,1.784717801778617,8.923589008893083,348,2.1445402298850573,14.634003831417624,16.249683908045977,0.10022988505747125,17.85258620689655,11.444939655172414,True,0.09073326231701966,0.002353084366188612,0.1006620375588464,-0.009693466805207884,14.634003831417624,0.009693466805207884
17,225,spatial_adjacency,0.0,0.9739567403006242,4.8697837015031205,562,1.4629537366548042,9.918505338078292,11.878256227758007,0.24412811387900354,13.61170818505338,8.485669039145908,True,0.06727273870039807,0.0038000960166609194,0.06337217464476198,0.004280573657302181,9.918505338078292,-0.004280573657302181
17,37,spatial_adjacency,0.0,1.4729213964901062,7.364606982450531,608,1.7974506578947367,13.797231359649123,14.851677631578946,0.11751644736842105,16.405855263157896,10.478435855263157,True,0.08307100760448123,0.0041111359041456205,0.09404489394049903,-0.010562772745603244,13.797231359649123,0.010562772745603244
18,20,spatial_adjacency,0.0,0.7197688321507472,3.598844160753736,68,1.1591176470588236,8.676225490196078,10.145882352941175,0.0,11.667941176470588,7.102117647058823,True,0.05630421154607783,0.00045979809454260235,0.053548304423216814,0.002801886932315277,8.676225490196078,-0.002801886932315277
18,47,spatial_adjacency,107.69818774089309,1.800570558080004,9.00285279040002,71,2.0550704225352114,14.049765258215961,14.757746478873239,0.0,16.236619718309857,10.330422535211266,True,0.08189758670412621,0.00048008330459595243,0.09604191598854298,-0.014096320953957173,14.049765258215961,0.014096320953957173
18,94,spatial_adjacency,0.0,0.8198811647959854,4.099405823979927,44,1.1988636363636365,9.365530303030303,9.831818181818182,0.0,11.388636363636364,6.882272727272727,True,0.054561323651775906,0.0002975164141158015,0.05899928315068624,-0.004408207857498757,9.365530303030303,0.004408207857498757
18,136,spatial_adjacency,0.0,0.840598067894007,4.202990339470035,40,1.2862500000000001,9.402083333333334,10.434999999999999,0.07375000000000001,12.04625,7.3561250000000005,True,0.05831793258605272,0.0002704694673780014,0.05928834219524319,-0.0009433626624526653,9.402083333333334,0.0009433626624526653
18,174,spatial_adjacency,0.0,0.8760623540683716,4.380311770341858,97,1.304536082474227,9.391580756013745,11.528659793814432,0.0,12.956494845360824,8.070061855670103,True,0.06397788553949865,0.0006558884583916533,0.05920528848012798,0.004838185905209839,9.391580756013745,-0.004838185905209839
18,241,spatial_adjacency,0.0,0.6725545158271687,3.362772579135844,59,1.1976271186440677,8.181638418079096,10.327457627118646,0.0,11.878305084745763,7.229220338983051,True,0.05731185704138181,0.000398942464382552,0.049637141235619235,0.007714610052200831,8.181638418079096,-0.007714610052200831
19,191,spatial_adjacency,0.0,1.5876384996350013,7.938192498175007,109,1.8511926605504587,7.471712538226299,10.51183486238532,0.0,12.01256880733945,7.358284403669725,True,0.05833505191961992,0.0007370292986050537,0.04402309241845497,0.014385662431025452,7.471712538226299,-0.014385662431025452
19,175,spatial_adjacency,0.0,1.5492627976479993,7.746313988239996,26,2.453076923076923,7.690384615384615,11.103846153846153,0.14,12.955384615384615,7.870692307692307,True,0.062397322422547696,0.00017580515379570088,0.04575233733113804,0.016662565606789227,7.690384615384615,-0.016662565606789227
19,101,spatial_adjacency,0.0,1.0947630290684907,5.473815145342453,52,2.0651923076923078,8.536538461538461,11.722115384615384,0.0,13.125961538461537,8.20548076923077,True,0.06505146042735163,0.00035161030759140176,0.05244366826293049,0.01264295319518028,8.536538461538461,-0.01264295319518028
19,64,spatial_adjacency,0.0,1.8572086073002325,9.286043036501162,18,3.338888888888889,9.72962962962963,13.981111111111112,0.0,15.536666666666669,9.786777777777777,True,0.077587676484443,0.00012171126032010061,0.06187855752542674,0.015721290085048266,9.72962962962963,-0.015721290085048266
20,78,spatial_adjacency,0.0,0.8847428752003568,4.423714376001784,49,1.149795918367347,7.946938775510204,9.067755102040817,0.0,10.680000000000001,6.347428571428572,True,0.050321182894982934,0.0003313250975380517,0.04778115135252613,0.0025731640522106136,7.946938775510204,-0.0025731640522106136
20,31,spatial_adjacency,0.0,0.5444226182281604,2.722113091140802,0,0.5444226182281604,2.722113091140802,0.0,0.0,0.0,0.0,False,0.0,0.0,0.006463561325655167,-0.006463561325655167,2.722113091140802,0.006463561325655167
20,18,spatial_adjacency,0.0,0.7197688321507472,3.598844160753736,80,1.177375,9.410416666666666,10.500499999999999,0.0,11.937999999999999,7.350350000000001,True,0.05827214950587335,0.0005409389347560028,0.059354241666541144,-0.0010279982671921942,9.410416666666666,0.0010279982671921942
20,47,spatial_adjacency,0.0,1.284128573185435,6.420642865927175,27,1.528148148148148,11.01604938271605,12.676296296296297,0.0,14.231851851851852,8.873407407407408,True,0.07034665329827403,0.00018256689048015093,0.0720514833169038,-0.0016865733295817475,11.01604938271605,0.0016865733295817475
20,94,spatial_adjacency,0.0,0.7165736568028802,3.5828682840144013,27,1.1337037037037037,10.44814814814815,10.342592592592593,0.1162962962962963,11.958888888888888,7.321222222222222,True,0.05804123013177,0.00018256689048015093,0.06756055638400607,-0.00950106956318806,10.44814814814815,0.00950106956318806
20,174,spatial_adjacency,0.0,1.3830614962894858,6.915307481447429,54,2.360740740740741,14.553395061728395,13.866296296296296,0.0,15.329259259259258,9.706407407407406,True,0.07695051577263136,0.00036513378096030187,0.10002458852230652,-0.023037559371579128,14.553395061728395,0.023037559371579128
21,123,spatial_adjacency,0.0,1.0151377436405151,5.075688718202576,124,1.4666935483870969,11.648790322580645,12.197903225806451,0.0,13.568870967741935,8.538532258064516,True,0.06769182804936606,0.0008384553488718043,0.07705515852558163,-0.009279484941328395,11.648790322580645,0.009279484941328395
21,178,spatial_adjacency,0.0,1.2977738593528554,6.4888692967642765,23,1.4069565217391304,11.146376811594203,13.92782608695652,0.0,15.16695652173913,9.749478260869566,True,0.0772919731470819,0.00015551994374235077,0.07308210435594688,0.004225420785509262,11.146376811594203,-0.004225420785509262
21,108,spatial_adjacency,0.0,0.9055735534200229,4.527867767100115,61,1.5391803278688525,10.256830601092895,11.105409836065572,0.03278688524590164,12.507049180327868,7.796737704918033,True,0.0618110246721671,0.0004124659377514521,0.0660476293598905,-0.004195358093948262,10.256830601092895,0.004195358093948262
21,22,spatial_adjacency,0.0,0.9664863627107443,4.832431813553722,174,1.40183908045977,10.406513409961686,12.192528735632184,0.016264367816091953,13.481781609195401,8.546155172413792,True,0.0677522610361805,0.001176542183094306,0.06723131151591205,0.0006386037385778809,10.406513409961686,-0.0006386037385778809
21,26,spatial_adjacency,0.0,2.054659896833016,10.27329948416508,99,2.5965656565656565,17.18148148148148,17.588383838383837,0.041212121212121214,18.922424242424242,12.340717171717172,True,0.09783481276946017,0.0006694119317605533,0.12080732919275448,-0.022905575230118255,17.18148148148148,0.022905575230118255
22,11,spatial_adjacency,0.0,0.8450564000439835,4.225282000219917,104,1.1315384615384614,8.156089743589744,9.6575,0.0275,11.06,6.7795,True,0.05374656139844611,0.0007032206151828035,0.04943510393867381,0.0043817795212905755,8.156089743589744,-0.0043817795212905755
22,67,spatial_adjacency,0.0,1.1007004762288408,5.503502381144204,112,1.5294642857142857,9.621130952380952,11.11125,0.0,12.463928571428571,7.777875,True,0.06166148480521263,0.0007573145086584038,0.061020556869360885,0.000716659386717583,9.621130952380952,-0.000716659386717583
22,21,spatial_adjacency,0.0,0.9664863627107443,4.832431813553722,148,1.3772297297297298,10.24054054054054,10.994391891891892,0.0,12.434256756756756,7.696074324324324,True,0.061012984910288656,0.001000737029298605,0.06591880859455307,-0.004805749981334553,10.24054054054054,0.004805749981334553
22,26,spatial_adjacency,0.0,1.3382474558731965,6.691237279365982,223,1.8490134529147981,16.14559043348281,15.415291479820628,0.025246636771300447,16.64457399103139,10.80837668161435,True,0.08568671449751734,0.0015078672806323576,0.11261556850650672,-0.026778067280926146,16.14559043348281,0.026778067280926146
23,99,spatial_adjacency,0.0,2.204695282112288,11.02347641056144,0,2.204695282112288,11.02347641056144,0.0,0.0,0.0,0.0,False,0.0,0.0,0.07211021578190296,-0.07211021578190296,11.02347641056144,0.07211021578190296
23,118,spatial_adjacency,0.0,2.420342257316217,12.101711286581086,0,2.420342257316217,12.101711286581086,0.0,0.0,0.0,0.0,False,0.0,0.0,0.08063682877366839,-0.08063682877366839,12.101711286581086,0.08063682877366839
23,251,spatial_adjacency,0.0,2.5004226442880366,12.502113221440183,0,2.5004226442880366,12.502113221440183,0.0,0.0,0.0,0.0,False,0.0,0.0,0.08380318187133556,-0.08380318187133556,12.502113221440183,0.08380318187133556
23,187,spatial_adjacency,0.0,2.179425246788081,10.897126233940405,0,2.179425246788081,10.897126233940405,0.0,0.0,0.0,0.0,False,0.0,0.0,0.07111104660137542,-0.07111104660137542,10.897126233940405,0.07111104660137542
23,156,spatial_adjacency,0.0,1.7260378233747515,8.630189116873758,0,1.7260378233747515,8.630189116873758,0.0,0.0,0.0,0.0,False,0.0,0.0,0.05318425170372687,-0.05318425170372687,8.630189116873758,0.05318425170372687
24,43,spatial_adjacency,0.0,1.3451112354123318,6.725556177061659,1022,1.8535225048923678,11.27216242661448,13.111594911937377,2.181908023483366,18.708375733855185,10.70545205479452,True,0.08487074801403272,0.006910494891507935,0.07407680901915381,0.011484988484029693,11.27216242661448,-0.011484988484029693
24,151,spatial_adjacency,0.0,0.31046258359052825,1.5523129179526411,2795,0.6077710196779964,4.330870602265951,6.511313059033989,1.1522504472271915,9.873223613595707,5.364494454382826,True,0.042528671814161846,0.018899054033037845,0.019185513657226712,0.025233063560238918,4.330870602265951,-0.025233063560238918
