time_bin,zone_id,pickup_count,dropoff_count,raw_pickups_per_bin_day,raw_dropoffs_per_bin_day,posterior_pickups_per_bin_day,temporal_pickup_prior,spatial_pickup_prior,node_confidence,node_imputation_layer,service_days,latent_vacant_supply_index,competition_ratio,expected_wait_min_low,expected_wait_min_medium,expected_wait_min_high,expected_wait_min,competition_scenario,pickup_probability_15m,estimated_competitors_equivalent_low,estimated_competitors_equivalent_medium,estimated_competitors_equivalent_high,estimated_competitors_equivalent,expected_trip_revenue,expected_trip_duration_min,expected_trip_distance_miles
0,12,17.0,14.0,0.08762886597938144,0.07216494845360824,0.8467621785702637,0.060889734170250155,4.7174047573400655,0.5862068965517241,observed_sparse_eb,194,7.542473959398537,8.80107808737179,34.83025929492399,49.75751327846285,67.17264292592486,49.75751327846285,medium,0.2602640721237448,0.9661964160491343,1.8088520229273355,2.7919502309519033,1.8088520229273355,22.249481813086827,15.35387045361802,3.155023416642692
0,13,394.0,1566.0,2.0309278350515463,8.072164948453608,2.109209293177847,1.9689966929379294,7.233427956360512,0.9704433497536946,observed_dense_eb,194,35.89433324476174,16.78592870050991,66.43029903163368,75.0,75.0,75.0,medium,0.18126924692201818,8.341026937740342,9.546046465889237,9.546046465889237,9.546046465889237,20.157306084710502,13.87631510934095,2.9858692257279027
0,14,62.0,318.0,0.31958762886597936,1.6391752577319587,0.46816894211927684,0.3089248115290966,0.0759397996018429,0.8378378378378378,observed_dense_eb,194,4.881197647844656,10.09554456592748,39.95310931955612,57.075870456508746,75.0,57.075870456508746,medium,0.23111055254177204,0.24698699496749388,0.7814099928107057,1.340844710596384,0.7814099928107057,18.799159421514556,15.434731585686515,3.5076287267663018
0,15,12.0,53.0,0.061855670103092786,0.27319587628865977,0.560306209038617,0.03350515463917526,0.11510675827721106,0.5,observed_sparse_eb,194,0.49846921634763386,1.390235268430551,5.501854931825106,7.859792759750151,10.610720225662705,7.859792759750151,medium,0.8516895052821865,0.0,0.0,0.0,0.0,22.284989084876152,16.560886392854783,5.247691011227641
0,16,27.0,80.0,0.13917525773195877,0.41237113402061853,0.4301792553111574,0.10976074026309919,0.06604413445311519,0.6923076923076923,observed_dense_eb,194,1.1384077012458171,3.0996918021402755,12.267027758543199,17.524325369347427,23.657839248619027,17.524325369347427,medium,0.5751219380644926,0.0,0.0,0.0,0.0,17.98953398842291,12.705286565216282,4.026000729003722
0,17,234.0,632.0,1.2061855670103092,3.2577319587628866,1.2316162937210529,1.1381107821716738,0.5672880090362553,0.9512195121951219,observed_dense_eb,194,9.628686686954142,7.786017340636298,30.813157224255498,44.01879603465071,59.425374646778465,44.01879603465071,medium,0.28877292259075815,1.5299990998921094,2.6142844284172995,3.879283978363355,2.6142844284172995,16.927204596831377,14.36044339502057,2.307738896543826
0,18,31.0,88.0,0.15979381443298968,0.4536082474226804,0.4391980420324148,0.17756935091701015,0.1609941063158788,0.7209302325581395,observed_dense_eb,194,1.0845274149437085,2.9324062888392652,11.604995477189062,16.578564967412948,22.38106270600748,16.578564967412948,medium,0.5953702283323847,0.0,0.0,0.0,0.0,18.083497317085744,15.134619492729172,3.106402805096552
0,19,15.0,61.0,0.07731958762886598,0.31443298969072164,0.5369785872813019,0.13429020370674621,0.14260078616180863,0.5555555555555556,observed_sparse_eb,194,0.6408116695937306,1.68798605445363,6.68020342271416,9.543147746734515,12.883249458091596,9.543147746734515,medium,0.7923307111228726,0.0,0.0,0.0,0.0,23.553500560640902,15.97541241887421,5.557262117803933
0,20,31.0,52.0,0.15979381443298968,0.26804123711340205,0.4242674017841432,0.10542257217630839,0.13376343454191642,0.7209302325581395,observed_dense_eb,194,0.5906315030834368,1.9833357712229047,7.849049684005334,11.212928120007621,15.13745296201029,11.212928120007621,medium,0.7375623014495356,0.0,0.0,0.0,0.0,17.97872672950108,15.172001019906265,3.308571864935444
0,21,19.0,70.0,0.0979381443298969,0.36082474226804123,0.4871219807863561,0.10620153039321506,0.08009643760764829,0.6129032258064516,observed_sparse_eb,194,1.0168737766411515,2.5448107237019495,10.071086346821746,14.387266209745352,19.422809383156228,14.387266209745352,medium,0.6474590941112611,0.0,0.0,0.0,0.0,17.150411304361608,14.80862071665962,2.881213849744858
0,22,23.0,97.0,0.11855670103092783,0.5,0.4636345428343535,0.12897627006605492,0.07915572990143858,0.6571428571428571,observed_dense_eb,194,1.4470944418209597,3.498780342739761,13.846420329853045,19.780600471218637,26.70381063614516,19.780600471218637,medium,0.5315466421907704,0.0,0.0,0.0,0.0,16.386463940981436,14.62120266618374,2.685785828846216
0,23,3.0,8.0,0.015463917525773196,0.041237113402061855,0.8227288431194097,0.008752527493483507,0.0026731573976698053,0.2,observed_sparse_eb,194,0.35,0.8020818900610387,3.1742384204809686,4.5346263149728125,6.1217455252132975,4.5346263149728125,medium,0.9634063323038731,0.0,0.0,0.0,0.0,41.47319625605741,25.702322880541345,9.707439637225818
0,24,325.0,872.0,1.675257731958763,4.494845360824742,1.7236610203220613,1.5723439763027856,4.34744709776422,0.9643916913946587,observed_dense_eb,194,25.35158632359441,14.4906980697628,57.34692569748721,75.0,75.0,75.0,medium,0.18126924692201818,5.5897773640042825,7.618305101610307,7.618305101610307,7.618305101610307,14.33216973395714,9.926485678968383,1.9197451890411987
0,25,328.0,629.0,1.690721649484536,3.2422680412371134,1.702718572518507,1.6485199257154244,1.0542140306528558,0.9647058823529412,observed_dense_eb,194,11.474768971418056,6.746530308300934,26.699388148407696,38.14198306915385,51.491677143357705,38.14198306915385,medium,0.3251517572892162,2.0307696050116197,3.3296708643023143,4.845055666808125,3.3296708643023143,20.645207475889187,16.28922054103293,3.0713776622062596
0,26,28.0,93.0,0.14432989690721648,0.4793814432989691,0.45737818529031404,0.22774290589354912,0.10888063352371014,0.7,observed_dense_eb,194,1.7930214330680232,4.223716145466166,16.715353173133238,23.879075961618913,32.236752548185535,23.879075961618913,medium,0.4664300013655279,0.0,0.0,0.0,0.0,16.18868359388851,15.207724977932267,2.3355806486636617
0,27,1.0,9.0,0.005154639175257732,0.04639175257731959,0.9603668457420842,0.004953676743768281,0.10538490911373379,0.07692307692307693,observed_sparse_eb,194,0.40971772976992216,0.7519226635073641,2.9757333226334577,4.251047603762083,5.7389142650788125,4.251047603762083,medium,0.9706523263070341,0.0,0.0,0.0,0.0,31.61579271441234,27.81700889659339,7.231581706760972
0,28,86.0,216.0,0.44329896907216493,1.1134020618556701,0.5545215234459736,0.35371005881448037,0.8094166521715761,0.8775510204081632,observed_dense_eb,194,3.1374444521432805,5.768933473639926,22.830549478972824,32.615070684246895,44.03034542373331,32.615070684246895,medium,0.3686595914141251,0.0,0.20571724554178017,0.6277182814814033,0.20571724554178017,18.331246153229266,13.093806254702455,3.262209731762697
0,29,22.0,75.0,0.1134020618556701,0.3865979381443299,0.4616934636552028,0.08661449475030844,0.1213574775031824,0.6470588235294118,observed_dense_eb,194,0.7759733427723184,2.2004841233051966,8.708414108841414,12.440591584059163,16.79479863847987,12.440591584059163,medium,0.7005268284354911,0.0,0.0,0.0,0.0,18.320094302980976,16.366136175971576,3.3065367023762913
0,30,1.0,3.0,0.005154639175257732,0.015463917525773196,0.9533003218274774,0.015763570482879283,0.038315963613247635,0.07692307692307693,observed_sparse_eb,194,0.3725356197999227,0.7201588637825298,2.8500281113371906,4.071468730481701,5.496482786150297,4.071468730481701,medium,0.9748820911432429,0.0,0.0,0.0,0.0,34.23926478681669,27.965435300208576,7.7474598881399315
0,31,0.0,10.0,0.0,0.05154639175257732,1.0640715905617102,0.028175314846819132,0.17247508101620299,0.05,temporal_spatial_eb,194,0.4503855587734249,0.7184327879412793,2.843197167614544,4.061710239449349,5.483308823256621,4.061710239449349,medium,0.9751034397115641,0.0,0.0,0.0,0.0,23.429807112421166,20.0918061634971,4.76206782975291
0,32,25.0,53.0,0.12886597938144329,0.27319587628865977,0.4436559467104779,0.09990361596328054,0.08611570213417843,0.6756756756756757,observed_dense_eb,194,0.5394554938731864,1.801772063722022,7.130511460844091,10.186444944062988,13.751700674485035,10.186444944062988,medium,0.7706589633798067,0.0,0.0,0.0,0.0,19.362124187404124,16.88042528523293,3.7783789913285477
0,33,245.0,822.0,1.2628865979381443,4.237113402061856,1.2903339789055814,1.1815362082763952,0.8254030556179482,0.953307392996109,observed_dense_eb,194,15.734961879889179,12.000711862145717,47.49280732799708,67.8468676114244,75.0,67.8468676114244,medium,0.1983523521367757,3.0854388699287085,4.8363412427552985,5.451669894527908,4.8363412427552985,23.49548550526931,17.388981615023564,3.7467080287028147
0,34,11.0,72.0,0.05670103092783505,0.3711340206185567,0.70447536419128,0.10763988071883701,1.2329993312150267,0.4782608695652174,observed_sparse_eb,194,1.7776276612080482,2.8200094558271576,11.160185102951258,15.943121575644655,21.523214127120287,15.943121575644655,medium,0.6097019535014312,0.0,0.0,0.010838274051331087,0.0,23.626661367463424,16.84713018776879,3.7175662763590087
0,35,132.0,202.0,0.6804123711340206,1.041237113402062,0.7478472808621855,0.5213449024933202,0.6796519504096787,0.9166666666666666,observed_dense_eb,194,3.14207743381031,4.376874519189477,17.32147731122333,24.7449675874619,33.40570624307357,24.7449675874619,medium,0.4545716672246509,0.0,0.2336971150204199,0.6654911052775667,0.2336971150204199,16.47368876824892,14.945455898745424,2.4400196377167718
0,36,300.0,595.0,1.5463917525773196,3.0670103092783507,1.5628052222323563,1.519298850094924,1.4060871044694907,0.9615384615384616,observed_dense_eb,194,8.74200553631751,5.637385972580654,22.309950351683188,31.8713576452617,43.026332821103296,31.8713576452617,medium,0.3753988641025022,1.324407127823672,2.3205816111766744,3.4827851750885106,2.3205816111766744,19.295562381634344,15.72764521618336,2.9224702477295708
0,37,336.0,869.0,1.731958762886598,4.479381443298969,1.7457849745302474,1.8936907468456934,0.9991801388184456,0.9655172413793104,observed_dense_eb,194,11.75538321001424,6.740998160529125,26.677494678149042,38.11070668307006,51.449454022144586,38.11070668307006,medium,0.3253695250542621,2.1048779578148826,3.4355399397355466,4.987978918642988,3.4355399397355466,19.406713409788885,16.146393406957134,2.8907848852613025
0,38,13.0,55.0,0.06701030927835051,0.28350515463917525,0.5601498630724628,0.0784030537877787,0.14717919868527118,0.52,observed_sparse_eb,194,0.8828999082178823,2.020650962715139,7.996724523656983,11.423892176652833,15.422254438481326,11.423892176652833,medium,0.730998306255118,0.0,0.0,0.0,0.0,29.229846924475662,24.799742386000194,7.059135163696502
0,39,101.0,243.0,0.520618556701031,1.2525773195876289,0.6166878730240826,0.47585110829803706,0.2060806838206623,0.8938053097345132,observed_dense_eb,194,3.569754397278921,5.879444573513831,23.26789706586656,33.23985295123794,44.873801484171224,33.23985295123794,medium,0.36317827824465176,0.0,0.3665742810754802,0.8448752794518983,0.3665742810754802,18.869133129015754,17.020987363036046,3.190481423821933
0,40,95.0,361.0,0.4896907216494845,1.8608247422680413,0.5905241666370575,0.5039540721312471,0.6684162474380122,0.8878504672897196,observed_dense_eb,194,7.13527241969595,11.686167063759447,46.24799654698798,66.06856649569711,75.0,66.06856649569711,medium,0.20310859309319262,0.8207039746362395,1.6010056780517705,1.952620833185288,1.6010056780517705,21.15087932965139,15.482171278541172,3.33623743013423
0,41,725.0,1995.0,3.7371134020618557,10.283505154639176,3.738162656568953,3.7336107217038284,2.4673527159827082,0.9837177747625508,observed_dense_eb,194,35.64300630864649,9.501441614771206,37.60194737879984,53.71706768399978,72.51804137339971,53.71706768399978,medium,0.24364229255419656,8.37081303371336,12.386875762447659,17.072282279304343,12.386875762447659,13.507943902042554,10.096445403530563,1.920415065024455
0,42,569.0,1805.0,2.9329896907216493,9.304123711340207,2.93310253971428,2.712360596739022,1.7941940752928267,0.9793459552495697,observed_dense_eb,194,31.55217736250016,10.694294593559542,42.322662061644714,60.46094580234959,75.0,60.46094580234959,medium,0.21971343436724555,7.275780505365288,10.822543579093269,13.6655126985714,10.822543579093269,14.4430120839084,11.048506785104234,2.3493106599483142
0,43,757.0,693.0,3.902061855670103,3.5721649484536084,3.9660872048603384,3.918586181763672,9.98579530972586,0.9843953185955787,observed_dense_eb,194,37.42726844352169,9.406486093679188,37.22616098214633,53.180229974494765,71.79331046556794,53.180229974494765,medium,0.24577134833869907,8.842813383824115,13.061161976891594,17.982568668803655,13.061161976891594,13.670263279816382,9.015569267885079,1.5315175939547747
0,44,0.0,2.0,0.0,0.010309278350515464,1.0204678655905575,0.0006919446312311343,0.0041571004864415385,0.05,temporal_spatial_eb,194,0.35,0.6539196761537749,2.5878865807552693,3.6969808296503848,4.99092412002802,3.6969808296503848,medium,0.982705466866156,0.0,0.0,0.0,0.0,60.50257462135299,36.335265490813256,13.656851651587344
0,45,554.0,647.0,2.8556701030927836,3.3350515463917527,2.9054645525793554,2.8833058456598675,15.962139453915544,0.9787985865724381,observed_dense_eb,194,19.601937352307477,6.7508633574693375,26.71653618692921,38.166480267041734,51.524748360506344,38.166480267041734,medium,0.3249813911725744,4.174929923921763,6.392757034173948,8.98022199613483,6.392757034173948,15.834160327380387,11.364081202062334,1.8982745043048357
0,46,7.0,8.0,0.03608247422680412,0.041237113402061855,0.6707310250113973,0.02809335135858855,0.05021541357088199,0.3684210526315789,observed_sparse_eb,194,0.38676347796794214,1.0222447104400583,4.0455326011229875,5.779332287318554,7.802098587880049,5.779332287318554,medium,0.9253881203301468,0.0,0.0,0.0,0.0,27.156527981164675,20.21433996158403,6.15376522355387
0,47,28.0,77.0,0.14432989690721648,0.39690721649484534,0.4447314392819394,0.13908473167800722,0.19168667518936208,0.7,observed_dense_eb,194,0.8873860847831423,2.501126846878991,9.898207440209802,14.140296343156862,19.089400063261767,14.140296343156862,medium,0.6538205981231062,0.0,0.0,0.0,0.0,17.61020970929018,15.153457711822249,3.0332244932880266
0,48,7238.0,5933.0,37.30927835051546,30.582474226804123,37.286804493168646,37.148663667664124,19.494203862167442,0.995,observed_dense_eb,194,89.20292544269881,2.3985160663410263,9.492125360592768,13.560179086561098,18.306241766857482,13.560179086561098,medium,0.6691797428887045,22.595401503004698,32.707716432863855,44.50541718436621,32.707716432863855,12.468047243167556,8.19817945317078,1.4158622048990475
0,49,163.0,672.0,0.8402061855670103,3.463917525773196,0.8980610756673686,0.9081453160006994,0.9985914088102518,0.9314285714285714,observed_dense_eb,194,11.592917428771338,12.597202580397429,49.85341885507044,71.21916979295777,75.0,71.21916979295777,medium,0.18991609555200928,1.9847609975120286,3.2639442821600415,3.490305378336843,3.2639442821600415,18.462292675127124,15.054888507730812,2.563099855162707
0,50,1338.0,2562.0,6.896907216494846,13.206185567010309,6.918189149724526,6.672672282934187,25.261263748000353,0.9911111111111112,observed_dense_eb,194,57.481435716407724,8.299349296322415,32.84466801684489,46.92095430977842,63.34328831820088,46.92095430977842,medium,0.27362334670333344,14.148375060029366,20.640535800041953,28.21472333005664,20.640535800041953,12.997628454747217,8.640070669360487,1.5059070314337473
0,51,32.0,67.0,0.16494845360824742,0.34536082474226804,0.43429112749841137,0.14866776705884788,0.08044417530033572,0.7272727272727273,observed_dense_eb,194,0.7835728454737723,2.340684726827854,9.26325788201571,13.23322554573673,17.864854486744587,13.23322554573673,medium,0.6780987611303833,0.0,0.0,0.0,0.0,24.317296733540378,20.11982164992561,5.458153038616073
0,52,60.0,229.0,0.30927835051546393,1.1804123711340206,0.48196023932347554,0.27109318259611515,0.8587223610914386,0.8333333333333334,observed_dense_eb,194,6.612900885166267,13.089137816054425,51.80025214573601,74.00036020819431,75.0,74.00036020819431,medium,0.18347823953134124,0.6643774614116871,1.3776820877309817,1.4098011966173778,1.3776820877309817,21.561910047538024,16.427911871970757,3.2945338251952787
0,53,39.0,96.0,0.20103092783505155,0.4948453608247423,0.810271759136173,0.17485013254482182,10.13761802826358,0.7647058823529411,observed_dense_eb,194,1.1823072699016683,1.7811897852375256,7.049057110663518,10.07008158666217,13.59461014199393,10.07008158666217,medium,0.7745283662702185,0.0,0.0,0.0,0.0,24.268860789989503,15.096489893422584,4.815101395279364
0,54,21.0,87.0,0.10824742268041238,0.4484536082474227,0.48998121696447594,0.08902168985995225,0.512962970626311,0.6363636363636364,observed_dense_eb,194,3.049229985976811,6.295089309005424,24.91281076485016,35.58972966407166,48.046135046496744,35.58972966407166,medium,0.3439182674834219,0.0,0.16255327014923604,0.5694469147014687,0.16255327014923604,24.602550780448045,18.40388023759844,4.219977465252992
0,55,27.0,100.0,0.13917525773195877,0.5154639175257731,0.4557618677842753,0.18304791010490792,0.09012519675818319,0.6923076923076923,observed_dense_eb,194,1.363149795076624,3.3872656366559863,13.405100972208874,19.15014424601268,25.85269473211712,19.15014424601268,medium,0.5430968870333264,0.0,0.0,0.0,0.0,22.540014926745105,20.49935391733048,4.729126983864402
0,56,58.0,203.0,0.29896907216494845,1.0463917525773196,0.4668229360159879,0.35321347752506355,0.39872751408614426,0.8285714285714286,observed_dense_eb,194,3.4171414776224593,7.2890369507631965,28.846357739927576,41.20908248561083,55.63226135557462,41.20908248561083,medium,0.3051070174044096,0.0,0.28248965843052476,0.7313610388812084,0.28248965843052476,21.38591985955611,15.477736493316185,4.123062228751791
0,57,11.0,13.0,0.05670103092783505,0.06701030927835051,0.5878316383390996,0.03462371532464348,0.23366618583736162,0.4782608695652174,observed_sparse_eb,194,0.7529507973736287,1.7292193285452095,6.843384071031446,9.776262958616352,13.197954994132076,9.776262958616352,medium,0.784399606426996,0.0,0.0,0.0,0.0,24.408266780608542,18.743393462887603,5.1141537288820444
0,58,5.0,11.0,0.02577319587628866,0.05670103092783505,0.7496603212201036,0.016245889958003513,0.13826969511404005,0.29411764705882354,observed_sparse_eb,194,0.4370910338465733,0.984281716824023,3.8952940850989903,5.564705835855701,7.512352878405197,5.564705835855701,medium,0.932495450017225,0.0,0.0,0.0,0.0,22.8116614143357,20.571539411903956,5.038040258853275
0,59,0.0,2.0,0.0,0.010309278350515464,1.053389642713168,0.0039612088500911346,0.18701456983593037,0.05,temporal_spatial_eb,194,0.4784338681579592,0.7508080881753527,2.971322391673376,4.244746273819109,5.730407469655797,4.244746273819109,medium,0.9708056511431782,0.0,0.0,0.0,0.0,21.692275603457148,20.52215222403465,4.290707566735678
0,60,36.0,47.0,0.18556701030927836,0.2422680412371134,0.4180747580990394,0.10975787694594974,0.12388079339163507,0.75,observed_dense_eb,194,0.5665243832094983,1.958072652607283,7.749070912854209,11.070101304077442,14.944636760504547,11.070101304077442,medium,0.7420530022423499,0.0,0.0,0.0,0.0,19.504311102255453,16.061136361634254,3.943890184918578
0,61,339.0,964.0,1.7474226804123711,4.969072164948454,1.7615709403722029,1.7210769668450236,0.8506291246412437,0.9658119658119658,observed_dense_eb,194,14.50439707689916,8.199732478512376,32.45043454226212,46.35776363180304,62.5829809029341,46.35776363180304,medium,0.2764389806707458,2.8109161661399535,4.444165951628506,6.349624034698483,4.444165951628506,16.842371768175763,14.463751491213785,2.397039901499373
0,62,87.0,215.0,0.4484536082474227,1.1082474226804124,0.5664716443932251,0.38278273240961613,0.8969638267891106,0.8787878787878788,observed_dense_eb,194,5.035883413390202,8.736627973686232,34.57519802300138,49.393140032859115,66.68073904435981,49.393140032859115,medium,0.26190733228912233,0.30572461862073164,0.8653208837439024,1.5181831930542686,0.8653208837439024,16.9771424952174,15.037315050368088,2.3966167485437526
0,63,73.0,130.0,0.37628865979381443,0.6701030927835051,0.5034503974445501,0.38347779141506744,0.22625708930488547,0.8588235294117647,observed_dense_eb,194,2.0052404633446756,4.255558355761495,16.84136869419777,24.059098134568245,32.47978248166714,24.059098134568245,medium,0.46391618907680776,0.0,0.0,0.09013062662052373,0.0,18.080761611133312,15.303223896162683,3.040427503772525
0,64,15.0,50.0,0.07731958762886598,0.25773195876288657,0.517099973562789,0.05538287636916969,0.12475711955456266,0.5555555555555556,observed_sparse_eb,194,0.581256445377005,1.6421380511207107,6.4987599872182935,9.283942838883277,12.533322832492425,9.283942838883277,medium,0.8012470818505579,0.0,0.0,0.0,0.0,25.862995598222426,17.289582376498394,6.5085071174890246
0,65,303.0,494.0,1.5618556701030928,2.5463917525773194,1.581573451045974,1.4670121449164943,1.511734231680494,0.9619047619047619,observed_dense_eb,194,9.1663172439001,5.832601184947787,23.082514394128967,32.97502056304138,44.51627776010587,32.97502056304138,medium,0.365482102240392,1.4337794632760614,2.476827804680088,3.693717536318119,2.476827804680088,19.836371137806807,15.543955362185137,2.816246725755228
0,66,241.0,368.0,1.2422680412371134,1.8969072164948453,1.2782280822448988,1.2897937350372866,1.6116759208323437,0.9525691699604744,observed_dense_eb,194,9.397405999742123,7.33865375234921,29.042716191411532,41.489594559159336,56.01095265486511,41.489594559159336,medium,0.30339478340953163,1.474881028035389,2.535544325764842,3.772984839782537,2.535544325764842,23.09046715778054,16.74198500731423,3.7317890955978004
0,67,12.0,97.0,0.061855670103092786,0.5,0.5793666329326387,0.07456843598243103,0.1566795091230821,0.5,observed_sparse_eb,194,1.3142169702375424,2.6442726435668287,10.464706812913896,14.949581161305566,20.181934567762514,14.949581161305566,medium,0.6333591762604405,0.0,0.0,0.0,0.0,18.501769627057378,16.312480463638213,3.3675076337800456
0,68,5522.0,5226.0,28.463917525773194,26.938144329896907,28.447092211239752,25.850424518804267,20.69743789817299,0.995,observed_dense_eb,194,85.14082587698118,2.9999841823602655,11.872434935238921,16.960621336055603,22.896838803675067,16.960621336055603,medium,0.5870387689084333,21.51575009164572,31.165357273779605,42.42323231960248,31.165357273779605,13.427506168697525,9.593438886528586,1.488731379881161
0,69,78.0,140.0,0.4020618556701031,0.7216494845360825,0.5208292426926425,0.32558681526901445,0.39350559714572164,0.8666666666666667,observed_dense_eb,194,2.048838458705883,4.202374859757342,16.63089505248641,23.758421503552015,32.07386902979522,23.758421503552015,medium,0.46812941228670846,0.0,0.0,0.11366726113408299,0.0,16.339846210458433,13.862397624098948,2.572830655239169
0,70,904.0,174.0,4.65979381443299,0.8969072164948454,4.66584571050954,3.9137926312974085,11.704494256258247,0.9868995633187773,observed_dense_eb,194,1.0302866369350023,0.2926912205501025,1.1583252646894964,1.654750378127852,2.2339130104726004,1.654750378127852,medium,0.9998843348691259,0.0,0.0,0.0,0.0,49.85114836607552,24.23851031793145,9.237171305844369
0,71,63.0,183.0,0.3247422680412371,0.9432989690721649,0.48885173965421386,0.28996811740798156,0.5405850922370464,0.84,observed_dense_eb,194,3.423213017688938,7.002321306618113,27.711680813948096,39.588115448497284,53.44395585547134,39.588115448497284,medium,0.31538701981265604,0.0,0.2901812737753169,0.741744719596678,0.2901812737753169,17.459759913118592,16.069880875226254,2.620244031684593
0,72,61.0,150.0,0.31443298969072164,0.7731958762886598,0.4955488070962789,0.3798857779655968,0.5880710188761759,0.8356164383561644,observed_dense_eb,194,3.05674202626951,6.244614564189277,24.713057003738324,35.304367148197606,47.66089565006677,35.304367148197606,medium,0.34614954434848144,0.0,0.16633580170522544,0.5745533323020544,0.16633580170522544,16.506332956306245,14.782398804432843,2.369229129282459
0,73,14.0,28.0,0.07216494845360824,0.14432989690721648,0.541620965304766,0.06392916497425749,0.23304530903343498,0.5384615384615384,observed_sparse_eb,194,0.6141723332281199,1.6297129239350718,6.449587556596508,9.213696509423583,12.438490287721837,9.213696509423583,medium,0.8036803497294485,0.0,0.0,0.0,0.0,17.696639827082898,14.046891874963222,3.4741713052459273
