zone_id,borough,zone_name,service_zone,centroid_x,centroid_y,area_sqft,pickup_count,avg_driver_income_per_trip,median_driver_income_per_trip,avg_trip_distance_miles,avg_trip_duration_min,avg_fare,avg_tip,avg_total_amount,dropoff_count,pickup_rate_per_hour,dropoff_rate_per_hour,expected_pickups_2h,expected_income_2h_proxy,income_score,demand_score,opportunity_score
13,Manhattan,Battery Park City,Yellow Zone,979792.331028984,198691.52543753176,4922916.440479033,133954.0,18.40994168147274,16.260999999999996,4.322503023425952,18.010354425150922,22.65303880436568,3.6468778834525284,32.15135471878406,162175.0,0.8697563374683606,1.0529938189895889,1.7395126749367211,32.024326899767686,0.2715835406848769,0.13364914629729585,0.05878706106535523
14,Brooklyn,Bay Ridge,Boro Zone,975952.0350819234,166921.55042206828,67118941.99409573,7509.0,21.400307897190036,20.229999999999997,7.285791716606739,29.756756336840237,30.288618990544677,0.28324943401251834,33.315713144226926,19236.0,0.04875554547120593,0.12489834501053634,0.09751109094241187,2.0867673695585123,0.31569743625610774,0.007491910951120493,0.003830679132379107
15,Queens,Bay Terrace/Fort Totten,Boro Zone,1043521.3830455702,224738.6129755755,46295763.22370654,670.0,22.719273134328358,22.204,8.641597014925374,26.305049751243782,32.28492537313433,0.17117910447761195,35.74353731343283,2852.0,0.004350275065349311,0.018517887293098858,0.008700550130698622,0.19767017483825827,0.33515481723753615,0.0006684752080504369,0.0003628631657235685
16,Queens,Bayside,Boro Zone,1047016.784330188,217243.7604961802,80796947.46396461,1336.0,19.924494011976048,18.711,7.498241017964071,24.383470558882234,28.34681886227545,0.1167440119760479,30.994715568862276,5171.0,0.008674578339263701,0.033575033377494456,0.017349156678527402,0.34567316835415346,0.29392622332816676,0.0013329595193363936,0.0006345522802178819
17,Brooklyn,Bedford,Boro Zone,998142.2060786379,191215.0683591191,32629833.641303483,17446.0,18.419874871030608,16.45,4.7350034391837665,24.874803202262218,26.05491344720853,0.25919351140662616,28.725495242462454,31163.0,0.11327596834340907,0.2023397341216128,0.22655193668681814,4.173058325560839,0.27173007514093844,0.01740629623828048,0.007660483712331007
18,Bronx,Bedford Park,Boro Zone,1014623.3272763422,255416.74215301158,14999657.658820206,4139.0,19.35051147620198,16.45,6.511401304662962,27.150124828863657,27.618410244020296,0.025177579125392608,30.264810340661995,5897.0,0.026874311187284772,0.03828891352293267,0.053748622374569545,1.0400633340891545,0.2854588304350278,0.004129580427045908,0.001909244397994814
19,Queens,Bellerose,Boro Zone,1060002.7496102,207352.35251648712,55195481.44740739,1759.0,22.928498010233085,21.055999999999997,8.96107447413303,26.16728254690165,32.540807276861855,0.21418988061398522,35.17306992609437,3575.0,0.011421095283506624,0.023212288594960877,0.022842190567013247,0.5237371209651281,0.33824130352742726,0.0017549968521801769,0.0009614243012424933
20,Bronx,Belmont,Boro Zone,1015821.8614530906,251810.303512513,13556856.618540464,2283.0,19.401789312308363,16.45,6.379750328515112,28.465498612936194,27.4737144108629,0.2431274638633377,30.60192290845379,4720.0,0.014823399961481309,0.030646713893207087,0.029646799922962618,0.5752009658894806,0.28621528129888063,0.0022778043283270856,0.0010558964880801758
21,Brooklyn,Bensonhurst East,Boro Zone,988821.3915776814,158393.65778602433,35777232.60010483,2620.0,18.17481603053435,14.4515,5.584515267175573,28.412678117048344,25.852396946564884,0.11162595419847328,27.85957251908397,4947.0,0.017011523389873426,0.03212061305713887,0.03402304677974685,0.6183626160201631,0.26811496604773133,0.0026140373807345446,0.0011351283348526474
22,Brooklyn,Bensonhurst West,Boro Zone,985566.4176542887,162323.8287235864,46668757.169960044,3683.0,17.863448818897638,14.35,5.462818354602227,27.170535795094576,25.4335487374423,0.08566386098289439,27.661189247895738,6828.0,0.02391352696370375,0.04433384797941059,0.0478270539274075,0.8543561299909012,0.2635216755717177,0.003674618195895163,0.0015683416592184496
23,Staten Island,Bloomfield/Emerson Hill,Boro Zone,936800.3814228631,160268.1237133335,211512496.378488,132.0,30.34176515151515,26.5335,11.006363636363636,28.079924242424244,41.60613636363637,1.7392424242424243,52.22045454545455,410.0,0.0008570691173524016,0.002662108622079429,0.0017141382347048032,0.05200997975464589,0.4476018530124042,0.00013169959322784728,9.547472661685943e-05
24,Manhattan,Bloomingdale,Yellow Zone,993807.2716583572,231458.3760559646,4230118.739452096,57100.0,13.336889019264447,11.290999999999999,2.8128693520140104,14.332775539988324,16.893270227670754,2.1594283712784588,22.902403327495623,70108.0,0.370747322733501,0.4552075884798649,0.741494645467002,9.889231794972243,0.19674584549163754,0.05697005131295515,0.01815366409542563
25,Brooklyn,Boerum Hill,Boro Zone,988101.2213261976,189071.57913936634,12546359.069359673,21307.0,19.358569484207067,17.801,5.072447552447552,24.180599489995462,26.669339653634957,0.9857596095179989,30.467917585769936,39281.0,0.13834524002596682,0.2550494848387855,0.27669048005193364,5.356331883703967,0.2855777022045723,0.021258509340195013,0.009832619137293986
26,Brooklyn,Borough Park,Boro Zone,987397.4626662626,169148.40746897226,54005019.11895779,5539.0,16.477768730817836,14.07,4.357533850875609,26.50490461575495,23.48807004874526,0.0515995667087922,25.49614551363062,10516.0,0.03596443818950722,0.06827983968240799,0.07192887637901443,1.1852273900409858,0.24308011681566954,0.0055263942946139856,0.002175722074432624
27,Queens,Breezy Point/Fort Tilden/Riis Beach,Boro Zone,1010116.0525911167,142998.097106859,73092914.36603563,100.0,30.67365,28.1295,10.4445,29.7745,43.3025,0.517,48.4884,454.0,0.0006492947858730315,0.002947798327863563,0.001298589571746063,0.03983248201738862,0.4524978197574747,9.977241911200551e-05,7.312049243282849e-05
28,Queens,Briarwood/Jamaica Hills,Boro Zone,1037276.450260145,198588.18036389697,29412826.442832477,5915.0,23.280229585798814,19.25,7.069976331360947,23.72850943927867,31.984311073541846,1.2731597633136094,36.46139306846999,10336.0,0.03840578658438981,0.06711110906783653,0.07681157316877962,1.7881910582155738,0.3434300492777163,0.005901538590475126,0.0032825825587173767
29,Brooklyn,Brighton Beach,Boro Zone,995023.0950078965,150924.27687794657,17181075.436115935,2363.0,21.493551840880237,18.549999999999997,7.419352517985612,34.75526167301453,30.620829454083793,0.08424460431654676,32.815823106220904,4719.0,0.015342835790179733,0.030640220945348354,0.030685671580359467,0.6595440728846815,0.31707297132367895,0.0023576222636166903,0.0012107251405882365
30,Queens,Broad Channel,Boro Zone,1033697.3819386285,159266.0868838442,14756360.325047841,94.0,25.23611702127659,21.076999999999998,8.184148936170212,25.525709219858154,35.89117021276596,0.16042553191489362,38.66755319148936,272.0,0.0006103370987206496,0.0017660818175746456,0.0012206741974412991,0.03080507689148151,0.37228330933136927,9.378607396528518e-05,5.654888366617392e-05
31,Bronx,Bronx Park,Boro Zone,1018696.4006329516,251801.91339506747,33659775.767376676,486.0,23.820020576131686,21.469,7.529197530864198,27.073593964334705,32.855905349794234,1.1726954732510286,38.27679012345679,1540.0,0.003155572659342933,0.009999139702444685,0.006311145318685866,0.1503316113500545,0.3513930483420713,0.00048489395688434674,0.0002759637585560936
32,Bronx,Bronxdale,Boro Zone,1021618.2183901309,254085.68414675994,15204948.251815196,2414.0,21.26401946975973,19.543999999999997,7.555016570008285,31.19979287489644,30.338889809444904,0.03828086164043082,33.558951946975974,3356.0,0.01567397613097498,0.021790333013898936,0.03134795226194996,0.6665834672352026,0.3136869087750161,0.002408506197363813,0.0012236473577153105
33,Brooklyn,Brooklyn Heights,Boro Zone,985567.1393607879,192774.49236567307,11017800.759540867,22341.0,20.026565104516358,18.549999999999997,5.245194485475135,23.69466302612536,27.167685869030034,1.4416928517076228,31.989816928517076,56122.0,0.14505894811189396,0.36439721972766276,0.2901178962237879,5.810064936711009,0.29543197653441233,0.02229015615381315,0.010665536961858428
34,Brooklyn,Brooklyn Navy Yard,Boro Zone,992238.7448684232,194618.42574558523,11192812.838980518,2792.0,20.313190186246416,19.221999999999998,5.358341690544412,20.818523161413562,28.183452722063038,0.8353904011461317,32.360340257879656,3606.0,0.01812831042157504,0.023413569978581517,0.03625662084315008,0.7364876346975335,0.2996602710011829,0.002785645941607194,0.0013519704470402788
35,Brooklyn,Brownsville,Boro Zone,1009147.2314989058,181203.32110491273,32730871.007436447,13645.0,18.49870736533529,15.749999999999998,5.350711615976548,28.5915170392085,26.409694393550755,0.01703041407108831,28.219865152070355,14572.0,0.08859627353237515,0.09461523619741814,0.1771925470647503,3.277833075469216,0.2728930124437671,0.013613946587833152,0.0060171186040149935
36,Brooklyn,Bushwick North,Boro Zone,1007067.3784547453,194506.2645740725,25019447.213806424,15864.0,19.14249016641452,18.717999999999996,5.320036560766515,23.08395948898975,27.031885400907715,0.3145291225416036,30.42377458396369,24034.0,0.10300412483089771,0.1560515088367244,0.20600824966179543,3.9435108933511867,0.2823900991577941,0.015827896567928556,0.007239103461094494
37,Brooklyn,Bushwick South,Boro Zone,1005813.8376355437,192491.0725491703,45671565.952530965,23522.0,19.48256236714565,18.549999999999997,5.304219879261968,25.058255392115182,27.583421477765494,0.24881047529971942,30.836498171924156,37962.0,0.15272711953305446,0.24648528661312022,0.3054542390661089,5.951031262914484,0.28740684575922437,0.023468468423525936,0.010924308865249865
38,Queens,Cambria Heights,Boro Zone,1057581.8857305443,192354.37534157524,33076512.31755539,1811.0,27.90973053561568,29.028999999999996,10.321236885698509,39.359350266887546,39.52340695748205,0.347636664826063,42.393616786305905,5140.0,0.0117587285721606,0.03337375199387382,0.0235174571443212,0.6563658917808946,0.41172446765822496,0.0018068785101184198,0.0012048909531216317
39,Brooklyn,Canarsie,Boro Zone,1012077.4831532118,171746.3489405953,82069259.65978687,15860.0,19.088439911727615,15.749999999999998,5.69140290037831,28.961077133249265,27.215924337957123,0.05327553593947037,29.00216393442623,19233.0,0.1029781530394628,0.12487886616696015,0.2059563060789256,3.9313845730289523,0.2815927495628433,0.015823905671164075,0.007216843173297894
40,Brooklyn,Carroll Gardens,Boro Zone,985371.6110268093,186726.9441730333,11009638.364660673,6704.0,19.08912843078759,18.0215,5.073427804295943,22.126673130469374,26.21217183770883,1.0580116348448687,31.770721957040575,18878.0,0.04352872244492803,0.12257386967711088,0.08705744488985606,1.6618507463586751,0.2816029065990454,0.006688742977268849,0.0030506596317689447
41,Manhattan,Central Harlem,Boro Zone,997734.6452331402,232321.2905475168,14433091.695048453,83911.0,13.598167248632478,11.248999999999999,3.2279131460714328,16.090429542412,18.389177342660677,1.0367758696714375,22.62532576181907,137733.0,0.5448297477739195,0.8942931874265024,1.089659495547839,14.817372064520011,0.20060022308084285,0.08372003460107495,0.027200251830783853
42,Manhattan,Central Harlem North,Boro Zone,1000643.632259087,237395.8715478042,25401215.571184408,53331.0,15.507319026457408,13.776,4.332954004237685,19.54024238560437,21.77740751157863,0.37590538336052204,25.11236372841312,107243.0,0.34627540225394643,0.6963232072138151,0.6925508045078929,10.739606267533631,0.22876403850717417,0.05320962883662366,0.019714696625581576
43,Manhattan,Central Park,Yellow Zone,993789.0096985319,224356.21221165065,38307176.129050195,299110.0,12.62780201263749,10.639999999999999,2.177855003176089,13.908604192437565,15.093270903680919,2.946446257229782,23.181262144361607,217650.0,1.9421056340248244,1.4131901014526531,3.884211268049649,49.04905086818657,0.18628539085004606,0.2984292828059197,0.09003934907392905
44,Staten Island,Charleston/Tottenville,Boro Zone,919325.6707014753,130813.71730920512,145814718.1643353,10.0,46.62349999999999,55.495999999999995,18.236,34.43,66.60499999999999,0.0,82.627,100.0,6.492947858730314e-05,0.0006492947858730315,0.0001298589571746063,0.006054479089830255,0.6877900771333904,9.97724191120055e-06,1.111420805460706e-05
45,Manhattan,Chinatown,Yellow Zone,984762.4692829204,198844.63611660182,7450336.470292397,41974.0,16.122612664983084,13.908999999999997,3.568440939629294,18.385881736312957,20.849157335493402,2.183146471625292,28.327080097203034,65984.0,0.2725349934223462,0.4284306715104611,0.5450699868446924,8.787952273204402,0.23784085296986485,0.04187847519807319,0.016132045133727454
46,Bronx,City Island,Boro Zone,1044565.4049743084,248697.32700109552,17352035.396625176,283.0,28.213091872791516,27.65,10.484734982332155,35.32267373380448,40.15250883392226,0.15190812720848057,43.491872791519434,707.0,0.001837504244020679,0.0045905141361223326,0.003675008488041358,0.10368335210639948,0.41619965543896764,0.0002823559460869756,0.00019033154298034132
47,Bronx,Claremont/Bathgate,Boro Zone,1011831.0101993148,246329.04426500178,16451591.38915591,3572.0,18.838642217245237,16.1175,6.175123180291154,27.94629992534528,26.864633258678612,0.047712765957446814,29.456738521836506,4456.0,0.023192809751384685,0.028932575658502283,0.04638561950276937,0.8738420898379451,0.27790773287478304,0.003563870810680837,0.0016041120382503204
48,Manhattan,Clinton East,Yellow Zone,987063.1857021254,216986.07003374878,9512871.478483802,527431.0,12.818264730362833,10.36,2.4929990084010987,13.392545817999574,15.664975323786429,2.6468314338747625,23.963812347017903,511443.0,3.4245819820779886,3.3207727317126086,6.849163964155977,87.79439687421265,0.18909509769992539,0.5262306678466417,0.16116418578895447
49,Brooklyn,Clinton Hill,Boro Zone,994687.7989075348,189923.67993134004,20529807.793920774,14554.0,19.024044386422975,17.122,4.902504466126151,25.819981906463287,26.70178851174935,0.47541775456919055,29.796230589528655,34013.0,0.09449836313596101,0.2208446355189942,0.18899672627192202,3.595482109485678,0.2806427864902228,0.014520877877561284,0.006600226977175283
50,Manhattan,Clinton West,Yellow Zone,985597.5343919232,218437.82028573466,8868555.090206767,136870.0,12.846267691970484,10.997,2.6323324322349677,13.776807919924016,16.31435420471981,2.0374567838094544,23.7120889164901,225410.0,0.8886897734244182,1.4635753768364004,1.7773795468488365,22.832693449053348,0.18950819751276848,0.13655851003860195,0.041913978341439326
51,Bronx,Co-Op City,Boro Zone,1031744.9710915012,257736.0317728284,39876706.61028527,5227.0,24.467069064472927,24.849999999999998,9.300537593265735,37.377565206300616,34.92906255978573,0.02389324660417065,37.906060837956765,7008.0,0.03393863845758335,0.045502578593982046,0.0678772769151667,1.6607580221917377,0.3609383104889557,0.005215104346984528,0.0030486537178732245
52,Brooklyn,Cobble Hill,Boro Zone,985158.534254694,189441.98718140792,4567364.464888411,6889.0,19.09334794600087,17.849999999999998,4.830702569313398,22.580294672666568,25.68805341849325,1.5881579329365656,30.847559878066484,14561.0,0.04472991779879314,0.09454381377097211,0.08945983559758627,1.7080877682567492,0.28166515290603666,0.00687332195262606,0.0031355369388957957
53,Queens,College Point,Boro Zone,1027782.0265390344,223823.08273507966,50616171.08127094,1714.0,21.396300466744457,20.5625,7.294084014002333,24.503286658887593,29.658092182030337,0.9080513418903151,34.00714119019837,4898.0,0.01112891262986376,0.03180245861206108,0.02225782525972752,0.47623511699342447,0.3156383186245427,0.0017100992635797744,0.0008742248663581476
54,Brooklyn,Columbia Street,Boro Zone,983442.5831941621,189642.16029755108,6213454.976435385,1746.0,20.533193012600226,18.549999999999997,5.74225658648339,22.92790187094311,28.321300114547537,1.0118327605956472,33.81079037800687,5095.0,0.01133668696134313,0.03308156934023095,0.02267337392268626,0.4655567630013737,0.3029057536635196,0.0017420264376956163,0.0008546226105426562
55,Brooklyn,Coney Island,Boro Zone,987599.1763107228,149479.23529518777,47477217.557842866,5411.0,25.86190685640362,26.25,9.54157457031972,42.761143965995196,36.81304195158011,0.13253927185363149,38.98441692847902,8925.0,0.03513334086358973,0.05794955963916806,0.07026668172717947,1.8172303779368737,0.38151496373250415,0.005398685598150618,0.0033358900417160223
56,Queens,Corona,Boro Zone,1023365.172611275,209422.59485546063,18264365.579350106,5551.0,21.857365699873895,20.026999999999997,6.57288056206089,25.03137572809704,30.48569086651054,0.7391172761664565,34.744085750315264,10809.0,0.036042353563811975,0.07018227340501597,0.07208470712762395,1.5755818050567831,0.32243995497225625,0.005538366984907426,0.002892295724972994
57,Queens,Corona,Boro Zone,1024817.4538048006,213218.63492433997,1819609.0363074085,358.0,20.557513966480446,19.8205,7.055055865921788,23.088547486033523,29.076899441340785,0.2909776536312849,32.328519553072624,589.0,0.002324475333425453,0.0038243462887921553,0.004648950666850906,0.09557086826326608,0.30326453648216756,0.00035718526042097975,0.00017543945533176532
58,Bronx,Country Club,Boro Zone,1033945.7966954281,245891.95429244667,13303673.525735665,254.0,23.301870078740155,22.049999999999997,8.608937007874015,28.781167979002625,33.113740157480315,0.17464566929133857,37.02708661417323,660.0,0.0016492087561175,0.004285345586762008,0.003298417512235,0.07685929633554128,0.34374928992480047,0.00025342194454449404,0.00014109062030435608
59,Bronx,Crotona Park,Boro Zone,1013307.8668851721,244801.2399171087,6338822.233478144,111.0,16.82409009009009,14.686,5.486396396396397,22.194894894894894,23.903423423423426,0.13099099099099099,27.391351351351354,211.0,0.000720717212319065,0.0013700119981920964,0.00144143442463813,0.02425082261906907,0.24818905103139344,0.00011074738521432611,4.4517238243738174e-05
60,Bronx,Crotona Park East,Boro Zone,1015824.0717104394,243143.05780958594,16316129.854729848,2902.0,18.70500103376981,16.621499999999997,6.3300792556857335,26.789840339995408,26.684100620261887,0.03732942798070296,29.910465196416265,2992.0,0.018842534686035375,0.019426899993321103,0.03768506937207075,0.7048992615622705,0.27593625754816103,0.0028953956026304003,0.0012939836663572659
61,Brooklyn,Crown Heights North,Boro Zone,1001091.0141538235,185009.74769500326,51618635.16828606,31764.0,18.791283591487215,16.373,4.939868719304873,26.779112622255802,26.63274965369601,0.2119411912857323,28.879100239264577,49646.0,0.20624199578470973,0.3223488893945252,0.41248399156941945,7.751103662529582,0.27720909821923295,0.03169171120673743,0.01422870200392348
62,Brooklyn,Crown Heights South,Boro Zone,998457.1474750465,182119.2885742171,15993439.626094885,9357.0,18.66418595703751,16.45,4.876099177086673,27.544615439421467,26.43783798225927,0.22528481350860316,28.61134231056963,14150.0,0.060754513114139555,0.09187521220103395,0.12150902622827911,2.2678670609831495,0.2753341533566286,0.009335705256310356,0.0041631238595397696
63,Brooklyn,Cypress Hills,Boro Zone,1018038.508018096,188441.23189381982,35688541.69058471,6859.0,19.12148024493366,17.458,5.901941974048695,25.868374884579868,27.250835398746176,0.06556495115906108,29.40876512611168,8973.0,0.04453512936303123,0.05826122113638712,0.08907025872606246,1.7031551926415334,0.2820801607036693,0.006843390226892458,0.003126482209195816
64,Queens,Douglaston,Boro Zone,1056461.1692268404,216496.53369807045,94785729.04373889,608.0,24.956531249999998,23.4395,9.987631578947369,25.9640625,35.19004934210526,0.4621381578947369,38.771299342105266,2908.0,0.003947712298108031,0.018881492373187755,0.007895424596216062,0.19704241066748476,0.3681588588033796,0.0006066163082009935,0.0003617107789534293
65,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone,988108.3766447257,192606.94834778874,8264536.35969139,23770.0,19.64492839713925,17.598,5.105925115692049,22.745166175851914,26.69424442574674,1.369938998737905,31.307830458561213,33481.0,0.15433737060201957,0.2173903872581497,0.30867474120403915,6.063893188958837,0.28980207014806564,0.023715904022923708,0.011131489517604844
66,Brooklyn,DUMBO/Vinegar Hill,Boro Zone,988214.5459807585,195128.66351404483,7669160.164758404,21043.0,19.574602670721855,18.389,5.093141662310507,21.63868665747913,26.657915221213706,1.3058028798175165,31.582398897495604,32600.0,0.136631101791262,0.21167010019460827,0.273262203582524,5.3489990600538135,0.2887646247225381,0.020995110153739317,0.009819158271963318
67,Brooklyn,Dyker Heights,Boro Zone,980418.277887647,165020.58539900745,39878699.227609895,1974.0,19.12404255319149,16.618000000000002,5.998444782168186,25.945575818980075,27.19067375886525,0.129387031408308,30.24824721377913,4343.0,0.012817079073133642,0.028198872550465756,0.025634158146267284,0.4902287312044558,0.2821179598863624,0.001969507553270989,0.0008999129457898777
68,Manhattan,East Chelsea,Yellow Zone,984272.7786326221,211948.91240008172,11212740.372394182,567574.0,13.885065402925433,11.899999999999999,2.4882425199181077,15.681199925765922,16.858007149728493,2.9778005687364115,25.53198382942136,561682.0,3.6852283879709997,3.6469719391873605,7.370456775941999,102.33927438338958,0.2048325459152628,0.5662823100507741,0.18786421932896616
69,Bronx,East Concourse/Concourse Village,Boro Zone,1007764.085658132,242196.03761468016,20069273.66852133,7397.0,18.544738407462482,16.45,5.70143706908206,27.420943175161103,26.430048668379072,0.06243477085304853,29.029636339056374,10107.0,0.04802833531102814,0.06562422400818729,0.09605667062205628,1.7813458289778201,0.2735720625797542,0.007380165841715048,0.0032700167705131257
70,Queens,East Elmhurst,Boro Zone,1020706.745137329,217413.87058175215,19726946.865242876,63098.0,35.11343376969158,35.091,9.232602142698658,28.88431408285524,41.68036657263305,8.481681669783512,64.42411265016324,10465.0,0.4096920239901654,0.06794869934161274,0.8193840479803308,28.771387500699134,0.5179935294620603,0.06295440101129324,0.052815639786354666
71,Brooklyn,East Flatbush/Farragut,Boro Zone,1001465.1562155226,174013.8443005886,38680153.413747504,10747.0,17.995027728668465,15.315999999999999,4.892432306690239,27.908607053131107,25.67813343258584,0.029049036940541548,27.560348004094166,12159.0,0.06977971063777469,0.0789477530143019,0.13955942127554938,2.5113756556504345,0.2654627282275759,0.010722541881967232,0.004610132618520067
72,Brooklyn,East Flatbush/Remsen Village,Boro Zone,1005823.7039946363,176959.91492476902,32706946.901540563,12826.0,17.75882044285046,15.039499999999999,4.8481514111960085,27.136245386974377,25.342937782629036,0.02680570715733666,27.078923280835802,13047.0,0.08327854923607501,0.08471349071285442,0.16655709847215003,2.957857605249075,0.2619781973079273,0.012796810475305826,0.00542973959161228
73,Queens,East Flushing,Boro Zone,1037640.2378106113,214077.6206734465,29454380.830762308,727.0,18.031143053645117,16.625,6.025900962861073,25.66373223292068,25.620275103163685,0.13850068775790922,28.236905089408527,2399.0,0.004720373093296939,0.015576581913094025,0.009440746186593877,0.17022744502362883,0.26599550166053115,0.00072534548694428,0.0003124865430247673
74,Manhattan,East Harlem North,Boro Zone,1001596.4822018786,231170.7231356335,24497527.7530612,74287.0,14.034840752756201,12.389999999999999,3.5222095386810612,16.488618466218853,19.207350545855938,0.8424219580814948,23.409360184150657,155883.0,0.4823416175814989,1.0121401910624577,0.9646832351629978,13.539175582366337,0.20704203253494569,0.07411793698573553,0.02485386638183831
75,Manhattan,East Harlem South,Boro Zone,999272.1113831651,227103.7596245498,16651203.548252013,150061.0,13.034331245293581,10.724,2.922153324314779,14.989518484705108,16.992415884207087,1.628057323355169,22.478269170537313,251091.0,0.9743382486289298,1.6303207707964535,1.9486764972578596,25.39969495517737,0.19228251187883005,0.1497194898436666,0.04662622334092646
76,Brooklyn,East New York,Boro Zone,1018425.395770319,180096.55428265326,117150572.0528022,24525.0,19.046752538226297,17.15,5.892212028542303,28.63153584777438,27.152799184505607,0.05684729867482161,29.103092762487258,29156.0,0.15923954623536096,0.18930838776914105,0.3184790924707219,6.0659924628887305,0.2809777772455364,0.02446918578721935,0.01113534315503166
77,Brooklyn,East New York/Pennsylvania Avenue,Boro Zone,1013278.1286526012,182139.0472945757,19397517.07301945,6381.0,18.739030716188683,16.45,5.708827769942015,28.13444601159693,26.74296818680458,0.027075693464974144,28.67332079611346,7687.0,0.04143150028655814,0.04991129019005993,0.08286300057311628,1.5527723129751865,0.27643826357292756,0.006366478063537072,0.00285042433738482
78,Bronx,East Tremont,Boro Zone,1015923.6509313948,247139.97024585522,19265136.849393677,4312.0,18.739704545454547,16.45,6.245980983302411,27.84907622139765,26.71618970315399,0.05481679035250464,29.709515306122448,5627.0,0.027997591166845116,0.03653581760107548,0.05599518233369023,1.049333172902211,0.2764482039052223,0.004302186712109677,0.0019262610423125782
