origin,destination,trip_count,avg_distance_miles,avg_duration_min,avg_driver_income,avg_total_amount,edge_source
3,141,6,10.418333333333333,56.20277777777778,30.36133333333333,49.666666666666664,historical_od
3,142,20,13.5695,56.73416666666667,33.7575,50.166,historical_od
3,143,10,11.75,66.205,33.949999999999996,49.318,historical_od
3,147,18,6.055,23.310185185185183,17.00611111111111,25.62777777777778,historical_od
3,148,5,16.052,35.88333333333333,38.053399999999996,63.814,historical_od
3,152,9,11.056666666666667,31.166666666666668,24.039555555555555,40.111111111111114,historical_od
3,159,30,7.787999999999999,26.12388888888889,21.155866666666665,31.422666666666665,historical_od
3,161,9,13.823333333333332,39.28703703703704,33.19166666666666,56.62,historical_od
3,162,6,12.366666666666667,46.64722222222222,32.074,53.78,historical_od
3,164,5,12.52,60.65333333333333,32.97,51.763999999999996,historical_od
3,166,13,10.487692307692308,39.73589743589744,27.30484615384615,40.933076923076925,historical_od
3,167,23,6.362608695652174,25.558695652173913,19.67182608695652,29.58086956521739,historical_od
3,168,34,7.8020588235294115,22.79313725490196,21.475176470588234,32.06117647058824,historical_od
3,169,30,4.592,21.207222222222224,18.403233333333333,27.757,historical_od
3,170,8,13.73875,50.15625,34.986875,56.07625,historical_od
3,174,39,2.357179487179487,14.442735042735043,10.643948717948717,16.62871794871795,historical_od
3,182,28,3.4932142857142856,16.914285714285715,12.78925,19.6275,historical_od
3,183,20,2.261,9.7575,9.057649999999999,14.2895,historical_od
3,185,38,1.982894736842105,9.68640350877193,7.553921052631578,12.186052631578947,historical_od
3,188,7,18.04285714285714,99.35952380952381,39.85,62.385714285714286,historical_od
3,198,7,14.804285714285713,33.54047619047619,33.952999999999996,56.80142857142857,historical_od
3,200,15,7.6033333333333335,25.438888888888886,20.7284,30.978666666666665,historical_od
3,208,28,4.025714285714286,12.073214285714286,12.169749999999999,18.921071428571427,historical_od
3,212,21,4.45952380952381,14.237301587301587,14.029,21.446190476190477,historical_od
3,213,36,4.768888888888889,19.207870370370372,14.163527777777777,21.636388888888888,historical_od
3,220,23,5.299130434782609,24.042753623188407,17.997,27.318695652173915,historical_od
3,226,6,12.090000000000002,33.125,30.105833333333333,49.343333333333334,historical_od
3,229,21,10.997142857142856,54.791269841269845,31.618666666666666,49.679047619047616,historical_od
3,230,9,14.187777777777777,47.68703703703704,33.17066666666667,51.55222222222223,historical_od
3,231,75,15.497333333333332,68.76644444444445,36.48484,54.77493333333333,historical_od
3,233,6,13.798333333333332,57.861111111111114,31.2025,45.78333333333333,historical_od
3,234,8,12.68,65.46458333333334,33.166875,52.0775,historical_od
3,235,11,5.752727272727273,19.60909090909091,17.71381818181818,26.80545454545455,historical_od
3,237,8,12.5025,53.93958333333333,40.014624999999995,66.8925,historical_od
3,240,6,3.1016666666666666,15.02222222222222,12.177666666666665,18.896666666666665,historical_od
3,241,27,3.5251851851851854,18.49506172839506,14.53225925925926,22.26037037037037,historical_od
3,242,59,2.43271186440678,13.075706214689266,10.03622033898305,15.60864406779661,historical_od
3,243,16,7.219375,28.022916666666667,22.3461875,33.894375000000004,historical_od
3,244,41,8.068048780487805,33.111382113821136,23.936073170731706,36.299268292682925,historical_od
3,246,7,14.521428571428572,52.740476190476194,33.916,51.83428571428571,historical_od
3,247,38,7.487368421052631,25.097368421052632,20.572447368421052,30.83657894736842,historical_od
3,248,21,3.523333333333333,16.11031746031746,13.875999999999998,21.275238095238095,historical_od
3,250,18,3.7577777777777777,14.703703703703704,12.187,18.91,historical_od
3,254,52,1.8659615384615384,11.022435897435896,8.623192307692307,13.761153846153848,historical_od
3,259,26,3.1015384615384614,14.700641025641024,11.42776923076923,17.748461538461537,historical_od
3,261,7,15.078571428571427,78.5047619047619,40.225,62.537142857142854,historical_od
3,262,5,8.331999999999999,45.04,26.865999999999996,42.356,historical_od
4,1,20,13.9585,38.76583333333333,73.36875,121.58399999999999,historical_od
4,3,7,13.711428571428572,64.45238095238095,33.699,51.98142857142857,historical_od
4,4,642,0.6188317757009346,4.891510903426791,7.22246261682243,15.592211838006232,historical_od
4,7,88,7.31,25.157007575757575,25.486681818181818,42.145568181818184,historical_od
4,12,8,3.3925,9.272916666666667,11.232375,21.14,historical_od
4,13,543,4.0340699815837935,13.864180478821362,14.666843462246776,25.947734806629835,historical_od
4,14,36,10.949722222222222,25.877314814814817,30.330416666666665,51.82,historical_od
4,17,80,4.600875,23.414166666666667,20.353375,34.328625,historical_od
4,18,31,13.146774193548387,56.19569892473118,33.602709677419355,51.505806451612905,historical_od
4,20,10,13.093,38.97,34.281099999999995,53.69199999999999,historical_od
4,22,5,11.794,26.426666666666666,38.562999999999995,66.616,historical_od
4,24,129,7.094573643410853,27.223643410852713,24.201170542635655,39.342480620155044,historical_od
4,25,126,4.713174603174603,18.777645502645505,19.362444444444442,32.712698412698415,historical_od
4,26,10,8.623999999999999,34.915,26.5839,43.077999999999996,historical_od
4,28,5,14.069999999999999,27.883333333333333,34.361599999999996,56.814,historical_od
4,29,9,15.971111111111112,41.62777777777777,39.81444444444444,63.462222222222216,historical_od
4,31,5,12.732000000000001,47.086666666666666,35.169399999999996,57.955999999999996,historical_od
4,32,8,13.7325,37.2,33.374249999999996,53.295,historical_od
4,33,137,4.31007299270073,15.646593673965938,17.258678832116786,29.76839416058394,historical_od
4,34,12,4.205,21.197222222222223,19.112333333333332,32.47,historical_od
4,35,15,7.752,39.367777777777775,30.063599999999997,47.76466666666667,historical_od
4,36,95,5.804315789473684,27.433508771929827,22.993010526315786,38.24526315789474,historical_od
4,37,152,4.819539473684211,25.749013157894737,21.530848684210525,35.95572368421053,historical_od
4,40,42,5.745,18.03174603174603,22.02133333333333,38.66357142857143,historical_od
4,41,312,7.5484935897435905,26.831891025641024,24.00683653846154,38.9138782051282,historical_od
4,42,462,8.206536796536797,24.869372294372294,23.65984848484848,38.47779220779221,historical_od
4,43,110,4.799545454545455,23.103636363636365,20.12538181818182,33.746,historical_od
4,45,625,1.931136,11.16104,9.7868512,18.954816,historical_od
4,47,6,10.226666666666667,48.94722222222222,28.5355,43.39000000000001,historical_od
4,48,1126,3.8160479573712256,22.338898756660743,18.036451154529306,30.768117229129665,historical_od
4,49,107,5.249719626168225,22.553271028037383,21.256252336448597,35.55710280373832,historical_od
4,50,461,4.206637744034707,23.761496746203903,19.188412147505424,32.404425162689805,historical_od
4,51,15,13.762,45.78888888888889,35.62673333333333,55.692,historical_od
4,52,31,4.953548387096775,16.515591397849462,19.444870967741934,33.24612903225807,historical_od
4,54,9,5.56,16.477777777777778,20.806333333333335,35.36222222222222,historical_od
4,55,10,14.068000000000001,44.83333333333333,34.868399999999994,55.48199999999999,historical_od
4,56,18,9.743888888888888,40.78611111111111,26.030666666666665,42.05555555555556,historical_od
4,60,6,11.214999999999998,45.28611111111112,26.895166666666665,41.04666666666667,historical_od
4,61,113,6.042389380530973,29.48362831858407,25.4150796460177,41.29619469026549,historical_od
4,62,30,6.543666666666667,34.30111111111111,25.308966666666663,40.139,historical_od
4,63,5,12.312000000000001,43.39333333333333,34.2496,56.45399999999999,historical_od
4,65,123,3.903821138211382,15.569783197831978,16.145243902439024,28.208943089430893,historical_od
4,66,107,4.010747663551402,16.348598130841122,16.20022429906542,28.36691588785047,historical_od
4,67,7,10.637142857142859,24.252380952380953,32.171,54.81714285714286,historical_od
4,68,1660,2.6295481927710846,17.963182730923695,14.081613253012048,25.134463855421686,historical_od
4,69,27,8.881481481481481,40.74938271604938,26.146814814814814,40.461481481481485,historical_od
4,70,13,10.037692307692309,30.43846153846154,27.052846153846154,44.464615384615385,historical_od
4,71,8,9.35,37.59791666666667,30.20675,48.395,historical_od
4,72,13,8.134615384615385,36.705128205128204,28.345692307692307,45.316153846153846,historical_od
4,74,608,6.832286184210526,21.823218201754386,20.091980263157893,33.38909539473684,historical_od
4,75,700,5.661757142857143,21.591119047619046,18.96031,31.703114285714285,historical_od
4,76,19,15.414736842105263,63.59473684210526,36.6438947368421,56.010000000000005,historical_od
4,77,7,8.468571428571428,38.404761904761905,25.23,44.90714285714286,historical_od
4,78,12,11.596666666666666,53.855555555555554,27.2475,45.836666666666666,historical_od
4,79,3422,0.7579777907656342,5.926329631794273,6.636067504383401,14.734468147282291,historical_od
4,80,199,3.8791959798994977,18.00644891122278,16.92353768844221,29.442512562814073,historical_od
4,82,20,7.881,24.313333333333333,24.7639,40.8365,historical_od
4,85,11,9.136363636363637,33.809090909090905,29.887454545454545,47.82181818181818,historical_od
4,87,1513,2.9869662921348312,11.459120951751489,11.9186404494382,22.041711830799738,historical_od
4,88,526,3.150190114068441,10.205544993662865,11.57982319391635,21.50315589353612,historical_od
4,89,60,8.850166666666667,33.42138888888889,28.5677,47.43066666666667,historical_od
4,90,1485,2.096814814814815,14.607867564534232,12.006046464646465,22.248700336700338,historical_od
4,91,7,10.15,57.7547619047619,31.879,51.22142857142857,historical_od
4,92,8,11.385,51.208333333333336,29.12175,45.43125,historical_od
4,93,9,11.485555555555557,29.909259259259258,33.39544444444444,54.882222222222225,historical_od
4,94,10,12.120999999999999,36.315,32.7222,52.04,historical_od
4,95,15,9.46,34.94222222222222,30.6222,49.867333333333335,historical_od
4,97,102,4.507941176470588,20.369771241830065,19.603980392156863,33.21156862745098,historical_od
4,98,8,12.95875,37.16875,36.68875,57.1625,historical_od
4,100,570,3.031333333333333,20.447046783625733,16.04797894736842,27.79278947368421,historical_od
4,106,18,5.814444444444444,21.50925925925926,23.99833333333333,39.96055555555555,historical_od
4,107,2226,1.2943306379155435,8.574183887391435,8.270509433962264,16.951864330637914,historical_od
4,108,9,13.804444444444446,49.403703703703705,35.18899999999999,54.89555555555555,historical_od
4,112,150,4.6259999999999994,19.17511111111111,19.512406666666667,34.05806666666667,historical_od
4,113,1483,1.2627174645987862,10.18719937064509,8.882230613621038,17.789501011463248,historical_od
4,114,1984,1.211930443548387,9.52542002688172,8.662567036290323,17.49790826612903,historical_od
4,116,184,9.37592391304348,27.424547101449274,26.389315217391303,42.47934782608696,historical_od
4,119,14,9.275714285714287,36.702380952380956,26.026,41.46142857142858,historical_od
4,125,552,1.9071557971014492,13.483333333333334,11.349422101449274,21.31038043478261,historical_od
4,126,34,10.355,30.47892156862745,28.050235294117645,45.855294117647055,historical_od
4,127,99,11.381212121212121,30.246969696969696,28.589626262626265,45.623939393939395,historical_od
4,128,6,11.635,33.769444444444446,35.25783333333333,55.535000000000004,historical_od
4,129,29,8.119310344827586,25.701724137931034,26.75206896551724,44.258620689655174,historical_od
4,130,7,15.927142857142856,56.27619047619048,38.04899999999999,59.105714285714285,historical_od
4,132,188,16.515106382978725,52.75195035460993,55.87373936170212,86.69159574468085,historical_od
4,133,14,8.950714285714286,22.88095238095238,28.392,48.36,historical_od
4,135,5,11.638,32.623333333333335,29.281,45.730000000000004,historical_od
4,136,14,11.736428571428572,41.273809523809526,30.304,46.470000000000006,historical_od
4,137,1636,1.6226894865525672,9.40898533007335,8.871139364303177,17.777212713936432,historical_od
4,138,234,10.223760683760684,25.80940170940171,32.4108376068376,53.052692307692304,historical_od
4,140,831,3.603008423586041,15.119955876454071,14.944199759326112,26.242358604091457,historical_od
4,141,808,3.7498267326732675,15.226732673267328,14.878881188118811,26.321126237623766,historical_od
4,142,570,4.751017543859649,24.11654970760234,20.46585087719298,34.24347368421052,historical_od
4,143,307,5.157491856677524,25.23132464712269,21.67758631921824,35.99729641693811,historical_od
4,144,1972,1.3261916835699796,10.383138945233265,9.096279918864097,18.043747464503042,historical_od
4,145,96,4.744583333333334,19.860416666666666,18.928072916666665,35.385,historical_od
4,146,37,5.331621621621622,20.881531531531532,19.451108108108105,33.20810810810811,historical_od
4,147,10,10.181000000000001,40.81,27.3014,43.864999999999995,historical_od
4,148,2855,0.9867670753064798,7.900548744892002,7.607563222416812,16.08123642732049,historical_od
4,151,200,6.77475,27.10408333333333,23.46848,38.5006,historical_od
4,152,75,8.739333333333335,28.031111111111112,25.654533333333333,41.396,historical_od
4,157,22,6.874090909090909,23.081060606060607,24.863681818181817,42.165,historical_od
4,158,788,2.147715736040609,15.859052453468696,12.66825,23.188248730964467,historical_od
4,159,10,9.059000000000001,31.541666666666668,23.429,36.095,historical_od
4,160,6,7.580000000000001,24.194444444444443,24.749666666666666,40.555,historical_od
4,161,990,3.133949494949495,19.248905723905725,15.534145454545452,27.054959595959595,historical_od
4,162,1238,2.801978998384491,14.193376413570276,12.52404604200323,22.81103392568659,historical_od
4,163,408,3.829264705882353,21.379901960784313,18.047321078431374,30.876715686274512,historical_od
4,164,1117,2.336347358997314,15.584720978812296,12.741792300805729,23.179820948970455,historical_od
4,165,5,11.322,32.28,34.461,59.931999999999995,historical_od
4,166,277,7.860758122743682,27.572623345367028,25.717039711191337,41.66108303249098,historical_od
4,167,25,9.6008,34.446,23.67344,38.3196,historical_od
4,168,34,7.122941176470588,26.769117647058824,22.60958823529412,36.645,historical_od
4,169,11,11.47181818181818,38.949999999999996,30.72872727272727,47.96636363636364,historical_od
4,170,1976,2.1654858299595143,12.681418690958164,11.075852732793521,20.854716599190283,historical_od
4,174,11,14.700909090909091,49.78333333333333,18.548727272727273,44.878181818181815,historical_od
4,177,10,6.656999999999999,45.193333333333335,25.3064,40.251999999999995,historical_od
4,179,43,7.839534883720931,24.058527131782945,25.806069767441855,43.47674418604651,historical_od
4,181,130,6.23476923076923,24.605128205128203,24.973792307692307,42.10269230769231,historical_od
4,182,17,12.489411764705881,45.7578431372549,32.65417647058823,53.822941176470586,historical_od
4,186,1460,2.5440068493150685,17.869349315068494,13.971232876712328,24.87447260273973,historical_od
4,188,42,7.439285714285714,35.34761904761905,26.473999999999997,42.70857142857143,historical_od
4,189,64,5.80609375,23.33515625,23.140140624999997,38.49,historical_od
4,190,8,5.19125,25.19375,23.613625,39.97625,historical_od
4,193,15,5.067333333333334,28.02888888888889,16.867666666666665,29.338666666666665,historical_od
4,195,29,6.0906896551724135,19.416091954022992,22.869724137931033,41.43310344827586,historical_od
4,196,13,8.274615384615384,28.493589743589745,25.961384615384613,42.32846153846154,historical_od
4,198,54,6.953703703703703,27.592283950617283,27.179833333333335,44.57388888888889,historical_od
4,200,8,16.10375,41.99791666666667,39.65325,62.2475,historical_od
4,201,6,15.666666666666666,85.96388888888889,46.54999999999999,72.34666666666666,historical_od
4,202,17,6.327058823529412,25.802941176470586,24.156176470588235,40.152352941176474,historical_od
4,208,5,13.719999999999999,34.236666666666665,32.8062,54.391999999999996,historical_od
4,209,483,2.692650103519669,11.617253278122844,11.524449275362317,21.496190476190478,historical_od
4,211,1208,1.5256788079470198,11.732146799116997,10.127192052980131,19.48728476821192,historical_od
4,212,32,11.2109375,28.249479166666667,26.505937499999998,43.3621875,historical_od
4,213,10,10.511,55.401666666666664,28.1274,44.589,historical_od
4,215,9,14.474444444444446,64.11111111111111,32.50955555555555,48.95666666666667,historical_od
4,216,8,14.95375,60.1875,38.906875,61.43375,historical_od
4,217,13,3.1046153846153848,16.861538461538462,15.13776923076923,25.95230769230769,historical_od
4,220,23,13.716521739130435,63.18550724637681,30.250347826086955,46.01478260869565,historical_od
4,223,38,9.280263157894737,26.77719298245614,27.684631578947364,46.25894736842105,historical_od
4,224,458,0.8249563318777292,5.5334425036390105,6.9143951965065495,15.11382096069869,historical_od
4,225,89,4.920112359550561,28.255243445692884,22.80914606741573,37.71303370786517,historical_od
4,226,59,5.414745762711865,21.4545197740113,20.6673220338983,36.35915254237288,historical_od
4,227,13,9.580769230769231,24.97948717948718,28.803923076923073,48.87538461538462,historical_od
4,228,55,8.254909090909091,24.51181818181818,26.526181818181815,45.24981818181818,historical_od
4,229,789,2.9100380228136884,12.660625264047317,12.51447401774398,22.981749049429656,historical_od
4,230,764,3.381086387434555,20.79770942408377,16.46497120418848,28.440314136125657,historical_od
4,231,1799,2.5612395775430796,14.291736149712802,12.821058365758754,23.346531406336855,historical_od
4,232,1079,1.1909360518999073,7.3919524250849555,7.479016682113067,15.67017608897127,historical_od
4,233,1008,2.3129960317460316,11.113194444444444,10.660847222222221,20.248630952380953,historical_od
4,234,1686,1.7745670225385528,13.080970739422696,10.675249110320284,20.229982206405694,historical_od
4,235,14,11.081428571428571,40.642857142857146,29.941499999999998,46.791428571428575,historical_od
4,236,573,5.052338568935427,20.566433973240258,19.263486910994764,32.5734554973822,historical_od
4,237,673,3.951292719167905,19.355646359583954,16.618707280832094,28.74041604754829,historical_od
4,238,403,6.394416873449131,26.47477253928867,24.319632754342432,39.777692307692305,historical_od
4,239,553,5.6054792043399635,25.582007233273057,22.39578481012658,37.057160940325495,historical_od
4,241,14,12.660714285714286,31.104761904761908,30.718999999999998,47.723571428571425,historical_od
4,243,117,10.777521367521368,28.96381766381766,30.066495726495724,47.823418803418804,historical_od
4,244,267,10.304719101123595,28.819600499375778,28.143014981273407,44.91539325842697,historical_od
4,246,962,3.2132120582120582,21.099948024948027,16.28387006237006,28.18464656964657,historical_od
4,247,22,9.322272727272727,30.188636363636363,25.307227272727268,40.93454545454545,historical_od
4,248,5,10.0,37.309999999999995,33.5706,52.758,historical_od
4,249,2353,1.7123799405014875,13.582228360957643,11.026779005524862,20.86657458563536,historical_od
4,250,9,14.011111111111111,50.22962962962963,28.50555555555555,43.535555555555554,historical_od
4,255,251,3.61199203187251,18.53977423638778,16.988581673306772,29.652868525896412,historical_od
4,256,299,2.9596989966555185,14.494760312151616,14.611762541806018,26.215083612040136,historical_od
4,257,20,8.303,22.236666666666668,27.769,48.168,historical_od
4,260,24,7.7316666666666665,23.99722222222222,24.423,39.718333333333334,historical_od
4,261,603,3.4449253731343283,13.121448313985628,13.288820895522388,23.9167495854063,historical_od
4,262,462,4.628874458874459,16.604906204906204,17.476787878787878,30.132121212121213,historical_od
4,263,829,4.795379975874548,17.665922798552472,17.47053075995175,29.98564535585042,historical_od
6,1,6,15.165,24.175,63.07583333333333,108.48166666666667,historical_od
6,6,9,0.9677777777777778,4.0055555555555555,9.470222222222223,17.342222222222222,historical_od
6,14,39,4.130512820512821,15.565384615384614,13.18082051282051,27.24717948717949,historical_od
6,22,9,5.911111111111111,19.307407407407407,18.18911111111111,32.111111111111114,historical_od
6,25,5,8.612,30.74666666666667,30.6236,52.17999999999999,historical_od
6,55,9,7.989999999999999,22.24814814814815,21.05522222222222,36.483333333333334,historical_od
6,67,5,3.946,13.823333333333332,14.251999999999999,32.964,historical_od
6,87,5,10.626000000000001,27.48333333333333,34.4974,66.524,historical_od
6,108,5,7.93,20.270000000000003,21.9562,41.194,historical_od
6,172,5,2.87,9.353333333333333,9.783199999999999,18.252000000000002,historical_od
6,181,8,9.7975,29.03333333333333,26.916749999999997,48.6275,historical_od
6,210,5,9.693999999999999,31.75333333333333,27.652799999999996,43.78,historical_od
6,214,22,1.5545454545454547,6.5590909090909095,7.061090909090908,12.218181818181819,historical_od
6,221,9,1.5144444444444443,6.816666666666666,8.494111111111112,13.634444444444444,historical_od
6,227,14,5.404285714285714,17.508333333333333,16.522,32.042857142857144,historical_od
6,228,15,5.843999999999999,18.13222222222222,17.689,32.784666666666666,historical_od
6,234,5,14.628,31.57,35.3668,55.274,historical_od
7,3,9,11.229999999999999,23.183333333333334,25.760777777777776,45.24111111111111,historical_od
7,4,82,6.764634146341464,24.31869918699187,21.321914634146342,35.533170731707315,historical_od
7,7,2420,0.9018057851239669,6.594242424242425,6.682547107438016,11.321028925619835,historical_od
7,8,16,1.43,9.482291666666667,8.035124999999999,13.16625,historical_od
7,9,60,9.887666666666666,24.730833333333333,24.2368,36.10733333333334,historical_od
7,10,48,11.090416666666668,29.612847222222225,29.385270833333333,43.47895833333333,historical_od
7,11,14,14.992857142857144,45.490476190476194,39.9945,59.57285714285714,historical_od
7,13,78,9.897179487179487,33.40405982905983,30.92330769230769,49.40948717948718,historical_od
7,14,59,14.813050847457628,38.44378531073446,37.19064406779661,55.774915254237285,historical_od
7,15,48,8.777083333333334,23.139236111111114,23.716437499999998,35.411875,historical_od
7,16,126,11.268333333333333,25.79431216931217,27.043388888888884,40.263412698412694,historical_od
7,17,137,7.366131386861314,29.23138686131387,23.930138686131386,35.933649635036495,historical_od
7,18,50,10.122,26.517333333333337,26.99816,46.718599999999995,historical_od
7,19,26,13.881923076923076,30.59679487179487,32.40380769230769,47.79115384615385,historical_od
7,20,49,9.62326530612245,27.169727891156462,25.672714285714285,44.932857142857145,historical_od
7,21,29,17.523793103448277,42.64712643678161,41.50420689655172,60.757241379310344,historical_od
7,22,37,16.67783783783784,45.468468468468465,42.177837837837835,62.20513513513514,historical_od
7,24,49,6.448163265306122,31.240816326530613,22.652285714285714,38.762244897959185,historical_od
7,25,96,8.624583333333334,33.79965277777777,27.087520833333333,40.541666666666664,historical_od
7,26,17,14.281764705882352,47.43039215686275,40.90676470588235,60.08529411764706,historical_od
7,28,171,9.048245614035087,22.348148148148148,22.61675438596491,33.81842105263158,historical_od
7,29,7,20.78142857142857,48.49761904761905,50.342999999999996,75.23142857142857,historical_od
7,31,20,9.1615,27.05,25.348049999999997,44.664,historical_od
7,32,30,9.806333333333333,25.410555555555558,24.69203333333333,43.7,historical_od
7,33,109,8.679174311926605,36.127981651376146,29.13464220183486,44.57284403669724,historical_od
7,34,27,7.228518518518518,27.50308641975309,23.651962962962962,35.288518518518515,historical_od
7,35,48,13.345416666666667,38.208333333333336,34.22095833333333,50.44833333333333,historical_od
7,36,322,6.177639751552795,25.311490683229813,21.406391304347824,32.104627329192546,historical_od
7,37,337,6.713412462908012,27.29549950544016,22.688703264094954,33.957091988130564,historical_od
7,38,17,14.058235294117647,29.643137254901962,30.546352941176472,45.13764705882353,historical_od
7,39,40,16.499000000000002,40.89375,38.5546,56.6015,historical_od
7,40,19,10.020526315789473,36.29210526315789,31.45321052631579,46.65684210526316,historical_od
7,41,143,5.607342657342658,25.953030303030303,18.945622377622374,34.49321678321678,historical_od
7,42,188,5.716595744680851,20.679432624113478,17.825090425531915,33.17452127659575,historical_od
7,43,86,4.464069767441861,26.314341085271316,18.753732558139532,31.88,historical_od
7,45,74,7.978108108108108,32.07117117117117,25.272743243243244,41.181216216216214,historical_od
7,47,26,8.623076923076923,26.523076923076925,23.56119230769231,41.88230769230769,historical_od
7,48,284,4.891408450704225,27.67904929577465,20.868552816901406,34.99573943661972,historical_od
7,49,102,7.539313725490196,28.966013071895425,24.331176470588233,36.23921568627451,historical_od
7,50,149,5.07268456375839,28.17315436241611,21.22122818791946,35.29604026845637,historical_od
7,51,24,12.506666666666666,28.46875,29.89058333333333,50.76833333333334,historical_od
7,52,15,8.973333333333333,34.70666666666667,27.925799999999995,41.61066666666667,historical_od
7,53,173,7.060578034682081,20.80606936416185,20.178531791907513,30.359942196531794,historical_od
7,55,15,19.784,46.54555555555555,44.32726666666667,65.37066666666666,historical_od
7,56,334,6.110868263473054,18.50508982035928,18.380994011976046,27.765299401197606,historical_od
7,57,26,5.242307692307692,17.34294871794872,14.269499999999997,21.84653846153846,historical_od
7,58,5,11.187999999999999,27.303333333333335,23.350599999999996,40.910000000000004,historical_od
7,60,21,7.138571428571429,26.138095238095236,19.38433333333333,35.81333333333333,historical_od
7,61,201,8.803930348258707,35.563764510779436,29.382830845771142,43.47422885572139,historical_od
7,62,48,9.577083333333333,37.145833333333336,30.48164583333333,45.045208333333335,historical_od
7,63,104,12.572307692307692,31.355929487179488,29.35180769230769,43.402307692307694,historical_od
7,64,39,13.218717948717948,31.737179487179485,29.544487179487177,44.36256410256411,historical_od
7,65,96,8.052083333333334,31.57638888888889,24.689437499999997,36.895625,historical_od
7,66,55,8.378,33.305757575757575,27.68754545454545,41.49345454545454,historical_od
7,67,25,15.4324,46.84,38.24408,56.372,historical_od
7,68,329,6.839939209726444,36.69873353596758,26.713255319148935,44.740425531914894,historical_od
7,69,57,6.471052631578948,26.50701754385965,21.134105263157895,38.598596491228065,historical_od
7,70,254,3.5363385826771654,14.431496062992126,13.03457874015748,20.201535433070866,historical_od
7,71,24,12.014166666666666,46.736111111111114,35.260749999999994,51.66416666666667,historical_od
7,72,42,11.904761904761905,40.79365079365079,33.53883333333333,49.353095238095236,historical_od
