scenario_id,algorithm,baseline,algorithm_net_earnings,baseline_net_earnings,paired_difference
105,dqn,wait_only,121.41452845736288,114.35336742357148,7.061161033791393
106,dqn,wait_only,80.79853946387654,80.79853946387654,0.0
107,dqn,wait_only,53.13769157553137,51.75583073371873,1.3818608418126388
108,dqn,wait_only,101.66527265287037,84.45245649575058,17.21281615711979
109,dqn,wait_only,87.4535102096568,96.13982798049638,-8.68631777083958
110,dqn,wait_only,90.28484159982122,107.58182422882852,-17.296982629007303
111,dqn,wait_only,83.87037117600731,83.87037117600731,0.0
112,dqn,wait_only,122.60849497056459,87.56799077908899,35.040504191475605
113,dqn,wait_only,121.52007262647868,121.79271077730755,-0.2726381508288682
114,dqn,wait_only,91.35616088456034,50.21731614579252,41.138844738767816
115,dqn,wait_only,115.24765906853418,106.62247623793877,8.625182830595406
116,dqn,wait_only,118.32720501482842,98.2855796344259,20.04162538040252
117,dqn,wait_only,170.81421099455346,170.81421099455346,0.0
118,dqn,wait_only,103.76939213584892,111.0075616575291,-7.238169521680177
119,dqn,wait_only,105.10233866510036,105.10233866510036,0.0
120,dqn,wait_only,85.26031093503519,80.0034416818939,5.256869253141289
121,dqn,wait_only,69.91595706243291,62.71976141092551,7.196195651507402
122,dqn,wait_only,112.43964349382018,118.62656932207072,-6.186925828250537
123,dqn,wait_only,91.18878873782482,77.81997599304012,13.368812744784705
124,dqn,wait_only,99.73396211047236,102.0562590027078,-2.3222968922354426
125,dqn,wait_only,97.14130138754933,86.13229234399296,11.009009043556375
126,dqn,wait_only,72.65125520275183,72.65125520275183,0.0
127,dqn,wait_only,105.5785016784074,72.64013279524043,32.93836888316697
128,dqn,wait_only,105.54916677129212,92.7858424475393,12.763324323752826
129,dqn,wait_only,93.5994711364432,108.7365258542724,-15.137054717829201
130,dqn,wait_only,123.13501544670652,89.30413544965555,33.83087999705097
131,dqn,wait_only,90.44590266486776,90.44590266486776,0.0
132,dqn,wait_only,118.18243366642473,94.23881474340877,23.94361892301596
133,dqn,wait_only,111.06612495741582,75.98464853554829,35.081476421867535
134,dqn,wait_only,110.65797361408606,127.81280515229952,-17.154831538213458
135,dqn,wait_only,96.42955092149131,84.5622418716922,11.867309049799118
136,dqn,wait_only,90.35434026965062,74.93237651407634,15.421963755574282
137,dqn,wait_only,68.06766411885918,58.55223975083235,9.515424368026835
138,dqn,wait_only,107.64077502015341,104.8449547365256,2.795820283627819
139,dqn,wait_only,117.12199209395527,132.09663422839125,-14.974642134435982
140,dqn,wait_only,107.42156602053113,107.66502760112475,-0.24346158059361755
141,dqn,wait_only,79.0350804570515,79.35628760558208,-0.32120714853057564
142,dqn,wait_only,153.73454517241518,113.08995700318826,40.64458816922692
143,dqn,wait_only,123.7278086482823,123.7278086482823,0.0
144,dqn,wait_only,0.0,0.0,0.0
145,dqn,wait_only,133.3028821145054,132.50788133036386,0.7950007841415356
146,dqn,wait_only,116.3224063155849,96.14664086410579,20.17576545147911
147,dqn,wait_only,92.49527369461862,87.9564042023972,4.538869492221423
148,dqn,wait_only,147.3292694991968,144.45237124552648,2.8768982536703334
149,dqn,wait_only,119.41187201987519,126.0837655457452,-6.671893525870004
150,dqn,wait_only,102.56986521937391,108.39421322636562,-5.824348006991713
151,dqn,wait_only,84.46749462009566,77.02048836092983,7.447006259165832
152,dqn,wait_only,154.79799547405412,141.99304336156018,12.804952112493936
153,dqn,wait_only,105.95851555036197,134.99605860423307,-29.037543053871104
154,dqn,wait_only,104.9972116960681,104.9972116960681,0.0
155,dqn,wait_only,90.07250505437268,93.15037198493434,-3.0778669305616546
156,dqn,wait_only,99.40367285941497,111.0634858073865,-11.659812947971531
157,dqn,wait_only,96.44302631465922,89.56543789979295,6.877588414866267
158,dqn,wait_only,117.22304978818615,117.22304978818615,0.0
159,dqn,wait_only,125.2395121434291,114.26466929467034,10.974842848758755
160,dqn,wait_only,73.28926388198953,34.829382089691386,38.45988179229814
161,dqn,wait_only,86.3143170238073,80.83463577593885,5.479681247868456
162,dqn,wait_only,100.17675891740741,100.17675891740741,0.0
163,dqn,wait_only,106.11332678071888,82.37728033613317,23.73604644458571
164,dqn,wait_only,99.43486215870223,90.7098908068312,8.724971351871034
165,dqn,wait_only,99.08667289191791,99.08667289191791,0.0
166,dqn,wait_only,118.30459801445961,118.30459801445961,0.0
167,dqn,wait_only,112.98731610317793,131.31791918902067,-18.33060308584274
168,dqn,wait_only,104.24815877420069,104.24815877420069,0.0
169,dqn,wait_only,194.48202822262402,194.48202822262402,0.0
170,dqn,wait_only,102.29170839409494,118.24386795213273,-15.952159558037792
171,dqn,wait_only,94.26958320901954,87.43907482251029,6.830508386509251
172,dqn,wait_only,98.75685037278795,106.48146683179826,-7.724616459010306
173,dqn,wait_only,91.94471751342166,107.32271589718857,-15.377998383766908
174,dqn,wait_only,93.74983372461467,79.72537613850731,14.02445758610736
175,dqn,wait_only,97.2106087642668,97.64084939901065,-0.43024063474385343
176,dqn,wait_only,89.50315329996721,104.5632942705519,-15.060140970584698
177,dqn,wait_only,91.16524834642844,97.69723783429278,-6.531989487864337
178,dqn,wait_only,111.55669248624747,127.81042160333683,-16.253729117089364
179,dqn,wait_only,118.03635925602086,90.7289615381214,27.307397717899462
180,dqn,wait_only,86.21963884040231,86.21963884040231,0.0
181,dqn,wait_only,133.15110635368802,127.61775686453537,5.533349489152656
182,dqn,wait_only,95.74268515618333,95.74268515618333,0.0
183,dqn,wait_only,103.35509525601321,104.22743052176683,-0.8723352657536196
184,dqn,wait_only,97.38362568580526,99.47240047661298,-2.0887747908077188
185,dqn,wait_only,110.25411105526847,126.35438017868394,-16.100269123415472
186,dqn,wait_only,96.70090354626453,82.74804281910683,13.952860727157699
187,dqn,wait_only,86.34046160949495,108.9919999065883,-22.651538297093353
188,dqn,wait_only,161.2227114650582,161.2227114650582,0.0
189,dqn,wait_only,92.53025615987355,76.46733648305072,16.06291967682283
190,dqn,wait_only,79.00638185694098,86.43286649949943,-7.426484642558449
191,dqn,wait_only,89.72868187327276,89.72868187327276,0.0
192,dqn,wait_only,96.13664209077841,91.9955789950324,4.141063095746006
193,dqn,wait_only,144.20561688793273,50.20701834709713,93.9985985408356
194,dqn,wait_only,93.40098764986296,93.52435453503867,-0.12336688517571304
195,dqn,wait_only,97.74536866555822,119.67897998523698,-21.93361131967876
196,dqn,wait_only,77.92847161583975,78.24967876437033,-0.32120714853057564
197,dqn,wait_only,74.88319368125713,74.88319368125713,0.0
198,dqn,wait_only,124.66638864116814,145.67849997240077,-21.01211133123263
199,dqn,wait_only,122.01703199969378,127.29219977133171,-5.275167771637925
200,dqn,wait_only,105.20553673068184,83.89956270230114,21.305974028380703
201,dqn,wait_only,86.47564489734157,77.93479178357533,8.540853113766232
202,dqn,wait_only,94.13917215626337,85.9121589616022,8.227013194661168
203,dqn,wait_only,125.79505250245096,96.99592399239306,28.799128510057898
204,dqn,wait_only,88.25001246342451,84.71254171870764,3.5374707447168703
205,dqn,wait_only,86.66854582132697,93.41846008815148,-6.749914266824504
206,dqn,wait_only,84.34374594231319,86.4132075882757,-2.0694616459625053
207,dqn,wait_only,76.61938351137412,72.63874280939208,3.98064070198204
208,dqn,wait_only,135.09214498584686,121.71113326210649,13.381011723740372
209,dqn,wait_only,97.62546778671518,99.54928491528462,-1.9238171285694392
210,dqn,wait_only,74.533031954208,75.17885816555486,-0.6458262113468578
211,dqn,wait_only,122.53624703171229,122.69460808240224,-0.15836105068994755
212,dqn,wait_only,101.88042550543126,102.3106661401751,-0.4302406347438392
213,dqn,wait_only,98.18457390958415,98.18457390958415,0.0
214,dqn,wait_only,76.63518519438202,97.27481174374374,-20.639626549361722
215,dqn,wait_only,125.56988089653382,155.0692687572855,-29.499387860751682
216,dqn,wait_only,99.73955440332088,90.64171451957677,9.097839883744115
217,dqn,wait_only,64.70438384247734,64.70438384247734,0.0
218,dqn,wait_only,112.08481285167457,104.25724997837345,7.827562873301119
219,dqn,wait_only,80.16881553441092,62.42933777484859,17.739477759562334
220,dqn,wait_only,72.12415339866757,68.91858097658714,3.2055724220804365
221,dqn,wait_only,98.82579088764157,82.12092231075293,16.704868576888643
222,dqn,wait_only,83.8204853832645,83.8204853832645,0.0
223,dqn,wait_only,40.38674822072079,69.97751065023763,-29.590762429516843
224,dqn,wait_only,105.1843787652906,109.82438914064241,-4.640010375351807
225,dqn,wait_only,126.71002223988384,126.71002223988384,0.0
226,dqn,wait_only,100.10335794993463,109.0588123662384,-8.955454416303766
227,dqn,wait_only,92.96928977509229,92.96928977509229,0.0
228,dqn,wait_only,43.08385201314593,123.65847689166867,-80.57462487852274
229,dqn,wait_only,96.76304162283773,90.97069440849585,5.792347214341888
230,dqn,wait_only,87.65432691545547,157.88408318573724,-70.22975627028177
231,dqn,wait_only,128.24827591632354,116.05280572246612,12.195470193857417
232,dqn,wait_only,63.50618612103262,58.00966900194189,5.496517119090733
233,dqn,wait_only,163.02616373119264,163.02616373119264,0.0
234,dqn,wait_only,114.13256615032644,120.7031149423365,-6.570548792010058
235,dqn,wait_only,91.39293399559861,83.2330572621291,8.159876733469517
236,dqn,wait_only,124.54035593827366,108.11562689560982,16.42472904266384
237,dqn,wait_only,122.57071306246121,122.57071306246121,0.0
238,dqn,wait_only,100.94851245447562,118.04892168062658,-17.10040922615096
239,dqn,wait_only,107.54650498853641,107.54650498853641,0.0
240,dqn,wait_only,90.21753760938797,106.89310015906784,-16.675562549679867
241,dqn,wait_only,100.76831872642543,100.76831872642543,0.0
242,dqn,wait_only,103.09717501334437,108.81939406667001,-5.722219053325645
243,dqn,wait_only,110.62558638971593,116.51254681482125,-5.886960425105315
244,dqn,wait_only,127.33956469861104,135.8155809514684,-8.476016252857363
245,dqn,wait_only,127.73160365732168,127.3856131446723,0.3459905126493794
246,dqn,wait_only,117.41166873774563,109.80653946712127,7.60512927062436
247,dqn,wait_only,109.09670237123693,101.15619080730154,7.940511563935388
248,dqn,wait_only,112.56146995916292,100.95151512241046,11.609954836752465
249,dqn,wait_only,140.3477890758407,140.3477890758407,0.0
250,dqn,wait_only,162.77093861940182,163.07677875268578,-0.3058401332839651
251,dqn,wait_only,77.72094471556906,77.72094471556906,0.0
252,dqn,wait_only,90.17279744888363,99.71706981735821,-9.54427236847458
253,dqn,wait_only,123.30402116572604,134.5990342682398,-11.29501310251375
254,dqn,wait_only,147.42089852814203,122.3188781575126,25.102020370629432
255,dqn,wait_only,127.78284166310006,142.39894262423988,-14.616100961139821
256,dqn,wait_only,86.39616658653631,84.6874583962711,1.708708190265213
257,dqn,wait_only,161.22140083453903,150.69654337194473,10.524857462594298
258,dqn,wait_only,88.59506397589588,76.29361785664732,12.301446119248567
259,dqn,wait_only,121.6142228629103,115.11660205861247,6.497620804297824
260,dqn,wait_only,93.45891469712448,93.45891469712448,0.0
261,dqn,wait_only,62.149964600038224,63.71675922482894,-1.5667946247907167
262,dqn,wait_only,106.70310220630117,98.7482057236041,7.954896482697066
263,dqn,wait_only,115.13898218633729,142.46137954750327,-27.322397361165983
264,dqn,wait_only,113.1179713961049,107.89211234353114,5.225859052573767
265,dqn,wait_only,109.22955744254436,108.22831399720303,1.0012434453413306
266,dqn,wait_only,125.0451645858583,121.78165195349794,3.26351263236036
267,dqn,wait_only,131.88339378429419,132.16633008322657,-0.28293629893238403
268,dqn,wait_only,84.54589892492879,84.77700922048565,-0.23111029555686002
269,dqn,wait_only,89.17952716150869,89.17952716150869,0.0
270,dqn,wait_only,180.26120323743422,133.3000564824713,46.961146754962925
271,dqn,wait_only,144.01690401065392,129.52722261633073,14.489681394323185
272,dqn,wait_only,88.60265975701029,87.42944714241543,1.1732126145948598
273,dqn,wait_only,102.09544386641659,103.8012127414716,-1.7057688750550142
274,dqn,wait_only,94.78425024811017,95.93812257129387,-1.1538723231837054
275,dqn,wait_only,112.3506438014085,112.3506438014085,0.0
276,dqn,wait_only,102.60141577456578,76.6714436006345,25.929972173931276
277,dqn,wait_only,135.22481582299085,49.655509844179534,85.56930597881131
278,dqn,wait_only,91.80266722125151,89.22994075440229,2.5727264668492182
279,dqn,wait_only,91.95037629603686,93.58962273869328,-1.6392464426564146
280,dqn,wait_only,87.85061598468388,87.85061598468388,0.0
281,dqn,wait_only,109.3594373738966,141.7158105008289,-32.3563731269323
282,dqn,wait_only,70.10177756202859,70.37441571285746,-0.2726381508288682
283,dqn,wait_only,99.41937389110558,103.58645902363378,-4.1670851325282
284,dqn,wait_only,102.73221805653485,96.02280462986303,6.709413426671816
285,dqn,wait_only,109.45479908723122,84.98579522576132,24.4690038614699
286,dqn,wait_only,78.29527151661779,77.45181352695423,0.8434579896635626
287,dqn,wait_only,77.71539183383895,77.71539183383895,0.0
288,dqn,wait_only,220.14795169976188,250.66659488652985,-30.518643186767974
289,dqn,wait_only,84.10257626627134,84.10257626627134,0.0
290,dqn,wait_only,96.9269829472202,94.45404468273686,2.472938264483332
291,dqn,wait_only,109.97827416739348,133.99249343812463,-24.014219270731147
292,dqn,wait_only,117.25198435941694,128.85216949593445,-11.60018513651751
293,dqn,wait_only,101.77399803155848,105.8869663268406,-4.112968295282116
294,dqn,wait_only,116.8712250602696,119.01854179830825,-2.147316738038654
295,dqn,wait_only,67.69986781269132,68.43347082833478,-0.7336030156434532
296,dqn,wait_only,71.82033342894209,72.12617356222606,-0.3058401332839651
297,dqn,wait_only,112.66791141481913,119.6823590990932,-7.014447684274074
298,dqn,wait_only,94.99537208586258,94.99537208586258,0.0
299,dqn,wait_only,124.73856906226952,114.03510691305873,10.703462149210793
0,finite_horizon_value_iteration,wait_only,156.66377815350884,156.66377815350884,0.0
1,finite_horizon_value_iteration,wait_only,69.6033960787742,74.76608732058871,-5.162691241814514
2,finite_horizon_value_iteration,wait_only,120.44449514381863,117.98849030240301,2.45600484141562
3,finite_horizon_value_iteration,wait_only,126.2085807870283,130.53964903629594,-4.331068249267645
4,finite_horizon_value_iteration,wait_only,96.72099316188229,77.65179742106105,19.069195740821243
5,finite_horizon_value_iteration,wait_only,105.82168312536572,108.27519559535108,-2.4535124699853554
6,finite_horizon_value_iteration,wait_only,128.99710591827227,128.99710591827227,0.0
7,finite_horizon_value_iteration,wait_only,129.31700087408177,129.31700087408177,0.0
8,finite_horizon_value_iteration,wait_only,89.78420096047498,91.64224062421586,-1.8580396637408825
9,finite_horizon_value_iteration,wait_only,82.50649705721169,125.05968789105933,-42.55319083384764
10,finite_horizon_value_iteration,wait_only,130.11104817102895,105.2411457240903,24.869902446938653
11,finite_horizon_value_iteration,wait_only,98.87187638928829,102.66075589290598,-3.788879503617693
12,finite_horizon_value_iteration,wait_only,83.70625603798534,83.70625603798534,0.0
13,finite_horizon_value_iteration,wait_only,80.61241419552663,80.61241419552663,0.0
14,finite_horizon_value_iteration,wait_only,111.7205344804529,107.05374193606374,4.666792544389153
15,finite_horizon_value_iteration,wait_only,80.65541603585814,80.65541603585814,0.0
16,finite_horizon_value_iteration,wait_only,66.36944922879049,142.83536536363337,-76.46591613484289
17,finite_horizon_value_iteration,wait_only,89.20542478592498,103.7313261699077,-14.525901383982728
18,finite_horizon_value_iteration,wait_only,102.35763046469853,115.5673626011019,-13.209732136403375
19,finite_horizon_value_iteration,wait_only,89.9535307471352,92.62871968599153,-2.675188938856323
20,finite_horizon_value_iteration,wait_only,145.75124929485077,145.1798754643174,0.5713738305333607
21,finite_horizon_value_iteration,wait_only,91.36201125200833,91.36201125200833,0.0
22,finite_horizon_value_iteration,wait_only,97.61254851970338,97.61254851970338,0.0
23,finite_horizon_value_iteration,wait_only,94.26205303258945,82.62523337027636,11.636819662313087
24,finite_horizon_value_iteration,wait_only,100.09133642081723,100.09133642081723,0.0
25,finite_horizon_value_iteration,wait_only,105.4123264622131,104.76636453620044,0.6459619260126601
26,finite_horizon_value_iteration,wait_only,94.33510709238581,111.8212548697415,-17.486147777355683
27,finite_horizon_value_iteration,wait_only,117.62004029318899,111.39427787501549,6.2257624181735025
28,finite_horizon_value_iteration,wait_only,127.3538750655296,127.3538750655296,0.0
29,finite_horizon_value_iteration,wait_only,57.81747209742305,57.81747209742305,0.0
30,finite_horizon_value_iteration,wait_only,104.6906830283076,109.11276007258573,-4.422077044278126
31,finite_horizon_value_iteration,wait_only,96.86679226356193,96.86679226356193,0.0
32,finite_horizon_value_iteration,wait_only,90.35920140924001,90.35920140924001,0.0
33,finite_horizon_value_iteration,wait_only,77.60624423425055,77.88971093186021,-0.28346669760965426
34,finite_horizon_value_iteration,wait_only,111.36439257312466,112.82076120482826,-1.4563686317035973
35,finite_horizon_value_iteration,wait_only,109.63464529754975,96.56822028448782,13.06642501306193
36,finite_horizon_value_iteration,wait_only,110.79187699140684,71.72845249891793,39.063424492488906
37,finite_horizon_value_iteration,wait_only,123.06508998718499,123.06508998718499,0.0
38,finite_horizon_value_iteration,wait_only,112.35785932315584,113.22912681259513,-0.8712674894392904
39,finite_horizon_value_iteration,wait_only,40.89528115189057,79.27992981714702,-38.38464866525645
40,finite_horizon_value_iteration,wait_only,129.18336647801513,78.6411276467918,50.54223883122333
41,finite_horizon_value_iteration,wait_only,111.70412131918188,111.70412131918188,0.0
42,finite_horizon_value_iteration,wait_only,75.24610480154321,75.24610480154321,0.0
43,finite_horizon_value_iteration,wait_only,98.31343451128132,98.31343451128132,0.0
44,finite_horizon_value_iteration,wait_only,117.6212196044867,60.42786784570451,57.193351758782185
45,finite_horizon_value_iteration,wait_only,128.1396535734197,128.1396535734197,0.0
46,finite_horizon_value_iteration,wait_only,75.78604058261885,138.83996146062557,-63.05392087800672
47,finite_horizon_value_iteration,wait_only,88.91741099909618,86.33471955892705,2.5826914401691283
48,finite_horizon_value_iteration,wait_only,117.10652151524762,101.81385003524005,15.29267148000757
49,finite_horizon_value_iteration,wait_only,86.26355626292874,86.26355626292874,0.0
50,finite_horizon_value_iteration,wait_only,55.00495730427166,78.46075169940968,-23.45579439513802
51,finite_horizon_value_iteration,wait_only,92.09292788718359,82.62810106970763,9.464826817475966
52,finite_horizon_value_iteration,wait_only,88.21452983096012,93.80548962528593,-5.590959794325812
53,finite_horizon_value_iteration,wait_only,116.80443487924703,116.80443487924703,0.0
54,finite_horizon_value_iteration,wait_only,67.3208731549188,67.64208030344938,-0.32120714853057564
55,finite_horizon_value_iteration,wait_only,63.4720290819502,74.06537969817865,-10.593350616228449
56,finite_horizon_value_iteration,wait_only,85.53719459847551,110.39684348436784,-24.859648885892327
57,finite_horizon_value_iteration,wait_only,100.89384821276579,100.89384821276579,0.0
58,finite_horizon_value_iteration,wait_only,102.57462396018616,88.90291945879248,13.671704501393677
59,finite_horizon_value_iteration,wait_only,129.63144726595806,114.12443919625001,15.50700806970805
60,finite_horizon_value_iteration,wait_only,118.25426058414325,128.80268098100112,-10.548420396857864
61,finite_horizon_value_iteration,wait_only,74.60418054792724,67.0776636792826,7.526516868644649
62,finite_horizon_value_iteration,wait_only,138.1649425329752,138.44840923058484,-0.28346669760964005
63,finite_horizon_value_iteration,wait_only,105.51450770609351,112.65652362191776,-7.1420159158242456
64,finite_horizon_value_iteration,wait_only,90.07762313939364,80.91276220842582,9.16486093096782
65,finite_horizon_value_iteration,wait_only,66.8355221012527,80.98716963190529,-14.151647530652582
66,finite_horizon_value_iteration,wait_only,105.56798535900008,105.56798535900008,0.0
67,finite_horizon_value_iteration,wait_only,101.47644104215092,101.47644104215092,0.0
68,finite_horizon_value_iteration,wait_only,93.33821859355977,93.33821859355977,0.0
69,finite_horizon_value_iteration,wait_only,89.0832636798051,89.0832636798051,0.0
70,finite_horizon_value_iteration,wait_only,136.21011481459638,128.05327531925312,8.156839495343263
71,finite_horizon_value_iteration,wait_only,85.73586297726013,93.51775037555065,-7.781887398290522
72,finite_horizon_value_iteration,wait_only,143.67183120580236,136.14374003408284,7.528091171719524
73,finite_horizon_value_iteration,wait_only,85.60931333647129,85.60931333647129,0.0
74,finite_horizon_value_iteration,wait_only,110.17137562674364,110.17137562674364,0.0
75,finite_horizon_value_iteration,wait_only,97.32599648121293,113.59759793291606,-16.271601451703134
76,finite_horizon_value_iteration,wait_only,72.28671515516055,72.28671515516055,0.0
77,finite_horizon_value_iteration,wait_only,105.73645385275044,96.13893020070586,9.597523652044586
78,finite_horizon_value_iteration,wait_only,123.487022115983,122.5460648514327,0.9409572645502919
79,finite_horizon_value_iteration,wait_only,79.06105910677286,88.18105913501986,-9.120000028247006
80,finite_horizon_value_iteration,wait_only,97.08314627004523,123.89320949370082,-26.81006322365559
