from_zone,to_zone,trip_count,avg_distance_miles,avg_duration_min,avg_fare,avg_tip,avg_total_amount,avg_driver_income
4,25,126,4.713174603174603,18.777645502645505,24.637619047619047,3.023015873015873,32.712698412698415,19.362444444444442
4,26,10,8.623999999999999,34.915,36.977,1.0,43.077999999999996,26.5839
4,28,5,14.069999999999999,27.883333333333333,46.498000000000005,2.59,56.814,34.361599999999996
4,29,9,15.971111111111112,41.62777777777777,56.87777777777777,0.0,63.462222222222216,39.81444444444444
4,31,5,12.732000000000001,47.086666666666666,49.042,1.2,57.955999999999996,35.169399999999996
4,32,8,13.7325,37.2,47.677499999999995,0.0,53.295,33.374249999999996
4,33,137,4.31007299270073,15.646593673965938,21.326934306569342,3.3283211678832116,29.76839416058394,17.258678832116786
4,34,12,4.205,21.197222222222223,23.141666666666666,4.161666666666666,32.47,19.112333333333332
4,35,15,7.752,39.367777777777775,42.948,0.0,47.76466666666667,30.063599999999997
4,36,95,5.804315789473684,27.433508771929827,30.58536842105263,2.261789473684211,38.24526315789474,22.993010526315786
4,37,152,4.819539473684211,25.749013157894737,28.37144736842105,2.3869078947368423,35.95572368421053,21.530848684210525
4,40,42,5.745,18.03174603174603,26.610952380952384,4.8480952380952385,38.66357142857143,22.02133333333333
4,41,312,7.5484935897435905,26.831891025641024,33.14560897435898,1.149871794871795,38.9138782051282,24.00683653846154
4,42,462,8.206536796536797,24.869372294372294,33.17861471861472,0.6211688311688313,38.47779220779221,23.65984848484848
4,43,110,4.799545454545455,23.103636363636365,27.240000000000002,1.5105454545454544,33.746,20.12538181818182
4,45,625,1.931136,11.16104,13.299248,0.681968,18.954816,9.7868512
4,47,6,10.226666666666667,48.94722222222222,40.765,0.0,43.39000000000001,28.5355
4,48,1126,3.8160479573712256,22.338898756660743,24.484715808170517,1.2816429840142096,30.768117229129665,18.036451154529306
4,49,107,5.249719626168225,22.553271028037383,27.044018691588786,3.322056074766355,35.55710280373832,21.256252336448597
4,50,461,4.206637744034707,23.761496746203903,26.16882863340564,1.2431887201735359,32.404425162689805,19.188412147505424
4,51,15,13.762,45.78888888888889,50.89533333333333,0.0,55.692,35.62673333333333
4,52,31,4.953548387096775,16.515591397849462,23.746129032258064,4.032258064516129,33.24612903225807,19.444870967741934
4,54,9,5.56,16.477777777777778,24.373333333333335,5.35,35.36222222222222,20.806333333333335
4,55,10,14.068000000000001,44.83333333333333,49.812,0.0,55.48199999999999,34.868399999999994
4,56,18,9.743888888888888,40.78611111111111,36.16,1.0266666666666666,42.05555555555556,26.030666666666665
4,60,6,11.214999999999998,45.28611111111112,38.42166666666667,0.0,41.04666666666667,26.895166666666665
4,61,113,6.042389380530973,29.48362831858407,32.55088495575221,3.7563716814159296,41.29619469026549,25.4150796460177
4,62,30,6.543666666666667,34.30111111111111,32.16733333333333,3.9883333333333337,40.139,25.308966666666663
4,63,5,12.312000000000001,43.39333333333333,48.928,0.0,56.45399999999999,34.2496
4,65,123,3.903821138211382,15.569783197831978,20.49471544715447,2.5699186991869922,28.208943089430893,16.145243902439024
4,66,107,4.010747663551402,16.348598130841122,20.756915887850468,2.3862616822429903,28.36691588785047,16.20022429906542
4,67,7,10.637142857142859,24.252380952380953,41.93857142857143,4.0200000000000005,54.81714285714286,32.171
4,68,1660,2.6295481927710846,17.963182730923695,19.026481927710844,1.0901084337349398,25.134463855421686,14.081613253012048
4,69,27,8.881481481481481,40.74938271604938,36.49111111111111,0.8614814814814814,40.461481481481485,26.146814814814814
4,70,13,10.037692307692309,30.43846153846154,38.64692307692308,0.0,44.464615384615385,27.052846153846154
4,71,8,9.35,37.59791666666667,41.2775,1.875,48.395,30.20675
4,72,13,8.134615384615385,36.705128205128204,40.49384615384615,0.0,45.316153846153846,28.345692307692307
4,74,608,6.832286184210526,21.823218201754386,28.280032894736838,0.42279605263157893,33.38909539473684,20.091980263157893
4,75,700,5.661757142857143,21.591119047619046,26.53567142857143,0.5504857142857142,31.703114285714285,18.96031
4,76,19,15.414736842105263,63.59473684210526,52.34842105263158,0.0,56.010000000000005,36.6438947368421
4,77,7,8.468571428571428,38.404761904761905,34.81285714285714,1.23,44.90714285714286,25.23
4,78,12,11.596666666666666,53.855555555555554,38.925000000000004,0.0,45.836666666666666,27.2475
4,79,3422,0.7579777907656342,5.926329631794273,8.403150204558738,1.076946230274693,14.734468147282291,6.636067504383401
4,80,199,3.8791959798994977,18.00644891122278,21.461557788944724,2.7149246231155777,29.442512562814073,16.92353768844221
4,82,20,7.881,24.313333333333333,34.5235,0.8535,40.8365,24.7639
4,85,11,9.136363636363637,33.809090909090905,40.32909090909091,2.367272727272727,47.82181818181818,29.887454545454545
4,87,1513,2.9869662921348312,11.459120951751489,16.067501652346333,0.9591275611368143,22.041711830799738,11.9186404494382
4,88,526,3.150190114068441,10.205544993662865,15.6962927756654,0.8463117870722434,21.50315589353612,11.57982319391635
4,89,60,8.850166666666667,33.42138888888889,37.8455,2.9655,47.43066666666667,28.5677
4,90,1485,2.096814814814815,14.607867564534232,15.927811447811447,1.2236835016835017,22.248700336700338,12.006046464646465
4,91,7,10.15,57.7547619047619,45.541428571428575,0.0,51.22142857142857,31.879
4,92,8,11.385,51.208333333333336,41.6025,0.0,45.43125,29.12175
4,93,9,11.485555555555557,29.909259259259258,44.17888888888889,3.5288888888888885,54.882222222222225,33.39544444444444
4,94,10,12.120999999999999,36.315,46.745999999999995,0.0,52.04,32.7222
4,95,15,9.46,34.94222222222222,41.376666666666665,2.369333333333333,49.867333333333335,30.6222
4,97,102,4.507941176470588,20.369771241830065,24.524117647058823,3.4815686274509803,33.21156862745098,19.603980392156863
4,98,8,12.95875,37.16875,52.4125,0.0,57.1625,36.68875
4,100,570,3.031333333333333,20.447046783625733,21.932210526315792,0.9934736842105263,27.79278947368421,16.04797894736842
4,106,18,5.814444444444444,21.50925925925926,28.375,5.908333333333333,39.96055555555555,23.99833333333333
4,107,2226,1.2943306379155435,8.574183887391435,10.674982030548067,1.1400314465408805,16.951864330637914,8.270509433962264
4,108,9,13.804444444444446,49.403703703703705,50.27,0.0,54.89555555555555,35.18899999999999
4,112,150,4.6259999999999994,19.17511111111111,24.140733333333333,3.7341333333333333,34.05806666666667,19.512406666666667
4,113,1483,1.2627174645987862,10.18719937064509,11.584349291975725,1.1045515846257585,17.789501011463248,8.882230613621038
4,114,1984,1.211930443548387,9.52542002688172,11.333301411290323,1.0417943548387096,17.49790826612903,8.662567036290323
4,116,184,9.37592391304348,27.424547101449274,36.82538043478261,0.873641304347826,42.47934782608696,26.389315217391303
4,119,14,9.275714285714287,36.702380952380956,37.18,0.0,41.46142857142858,26.026
4,125,552,1.9071557971014492,13.483333333333334,14.986739130434783,1.2267210144927536,21.31038043478261,11.349422101449274
4,126,34,10.355,30.47892156862745,40.07176470588235,0.0,45.855294117647055,28.050235294117645
4,127,99,11.381212121212121,30.246969696969696,40.40282828282828,0.4394949494949495,45.623939393939395,28.589626262626265
4,128,6,11.635,33.769444444444446,46.333333333333336,4.035,55.535000000000004,35.25783333333333
4,129,29,8.119310344827586,25.701724137931034,35.62620689655173,2.5910344827586207,44.258620689655174,26.75206896551724
4,130,7,15.927142857142856,56.27619047619048,54.355714285714285,0.0,59.105714285714285,38.04899999999999
4,132,188,16.515106382978725,52.75195035460993,70.69861702127659,9.121010638297872,86.69159574468085,55.87373936170212
4,133,14,8.950714285714286,22.88095238095238,36.16428571428572,4.395714285714286,48.36,28.392
4,135,5,11.638,32.623333333333335,41.83,0.0,45.730000000000004,29.281
4,136,14,11.736428571428572,41.273809523809526,42.61071428571428,0.6807142857142857,46.470000000000006,30.304
4,137,1636,1.6226894865525672,9.40898533007335,11.645709046454769,1.0273471882640586,17.777212713936432,8.871139364303177
4,138,234,10.223760683760684,25.80940170940171,40.20179487179487,6.099401709401709,53.052692307692304,32.4108376068376
4,140,831,3.603008423586041,15.119955876454071,19.690746089049338,1.6581107099879664,26.242358604091457,14.944199759326112
4,141,808,3.7498267326732675,15.226732673267328,19.670977722772278,1.5845668316831683,26.321126237623766,14.878881188118811
4,142,570,4.751017543859649,24.11654970760234,27.415333333333333,1.82159649122807,34.24347368421052,20.46585087719298
4,143,307,5.157491856677524,25.23132464712269,29.371335504885995,1.596644951140065,35.99729641693811,21.67758631921824
4,144,1972,1.3261916835699796,10.383138945233265,11.998711967545638,0.9959736308316429,18.043747464503042,9.096279918864097
4,145,96,4.744583333333334,19.860416666666666,24.2025,2.837604166666667,35.385,18.928072916666665
4,146,37,5.331621621621622,20.881531531531532,26.22135135135135,1.565945945945946,33.20810810810811,19.451108108108105
4,147,10,10.181000000000001,40.81,39.001999999999995,0.0,43.864999999999995,27.3014
4,148,2855,0.9867670753064798,7.900548744892002,9.875408056042032,0.992539404553415,16.08123642732049,7.607563222416812
4,151,200,6.77475,27.10408333333333,31.815749999999998,1.71065,38.5006,23.46848
4,152,75,8.739333333333335,28.031111111111112,36.03573333333333,0.6135999999999999,41.396,25.654533333333333
4,157,22,6.874090909090909,23.081060606060607,31.686818181818182,3.8327272727272725,42.165,24.863681818181817
4,158,788,2.147715736040609,15.859052453468696,16.803362944162437,1.2941370558375633,23.188248730964467,12.66825
4,159,10,9.059000000000001,31.541666666666668,33.335,0.135,36.095,23.429
4,160,6,7.580000000000001,24.194444444444443,33.843333333333334,1.5133333333333334,40.555,24.749666666666666
4,161,990,3.133949494949495,19.248905723905725,21.493666666666666,0.697969696969697,27.054959595959595,15.534145454545452
4,162,1238,2.801978998384491,14.193376413570276,17.131736672051698,0.7597576736672053,22.81103392568659,12.52404604200323
4,163,408,3.829264705882353,21.379901960784313,24.084583333333335,1.6973039215686274,30.876715686274512,18.047321078431374
4,164,1117,2.336347358997314,15.584720978812296,17.245971351835273,0.9565890778871978,23.179820948970455,12.741792300805729
4,165,5,11.322,32.28,46.004,3.2260000000000004,59.931999999999995,34.461
4,166,277,7.860758122743682,27.572623345367028,35.31638989169675,1.4222382671480143,41.66108303249098,25.717039711191337
4,167,25,9.6008,34.446,33.8192,0.0,38.3196,23.67344
4,168,34,7.122941176470588,26.769117647058824,31.468529411764706,0.8308823529411765,36.645,22.60958823529412
4,169,11,11.47181818181818,38.949999999999996,43.21909090909091,0.6790909090909091,47.96636363636364,30.72872727272727
4,170,1976,2.1654858299595143,12.681418690958164,14.776882591093116,1.0457641700404858,20.854716599190283,11.075852732793521
4,174,11,14.700909090909091,49.78333333333333,26.49818181818182,0.0,44.878181818181815,18.548727272727273
4,177,10,6.656999999999999,45.193333333333335,36.152,0.0,40.251999999999995,25.3064
4,179,43,7.839534883720931,24.058527131782945,33.61558139534884,3.2502325581395346,43.47674418604651,25.806069767441855
4,181,130,6.23476923076923,24.605128205128203,30.833384615384617,4.843461538461538,42.10269230769231,24.973792307692307
4,182,17,12.489411764705881,45.7578431372549,46.648823529411764,0.0,53.822941176470586,32.65417647058823
4,186,1460,2.5440068493150685,17.869349315068494,19.13519178082192,0.8237123287671232,24.87447260273973,13.971232876712328
4,188,42,7.439285714285714,35.34761904761905,35.61761904761905,2.2023809523809526,42.70857142857143,26.473999999999997
4,189,64,5.80609375,23.33515625,28.7703125,4.28703125,38.49,23.140140624999997
4,190,8,5.19125,25.19375,31.18625,2.5475,39.97625,23.613625
4,193,15,5.067333333333334,28.02888888888889,23.326666666666664,0.77,29.338666666666665,16.867666666666665
4,195,29,6.0906896551724135,19.416091954022992,29.15758620689655,3.513448275862069,41.43310344827586,22.869724137931033
4,196,13,8.274615384615384,28.493589743589745,36.70307692307692,0.38461538461538464,42.32846153846154,25.961384615384613
4,198,54,6.953703703703703,27.592283950617283,34.817962962962966,4.010370370370371,44.57388888888889,27.179833333333335
4,200,8,16.10375,41.99791666666667,52.41,4.2375,62.2475,39.65325
4,201,6,15.666666666666666,85.96388888888889,66.5,0.0,72.34666666666666,46.54999999999999
4,202,17,6.327058823529412,25.802941176470586,31.041764705882354,3.4670588235294115,40.152352941176474,24.156176470588235
4,208,5,13.719999999999999,34.236666666666665,46.866,0.0,54.391999999999996,32.8062
4,209,483,2.692650103519669,11.617253278122844,15.440538302277432,1.0229606625258798,21.496190476190478,11.524449275362317
4,211,1208,1.5256788079470198,11.732146799116997,13.305066225165563,1.1623509933774834,19.48728476821192,10.127192052980131
4,212,32,11.2109375,28.249479166666667,37.865625,0.0,43.3621875,26.505937499999998
4,213,10,10.511,55.401666666666664,40.182,0.0,44.589,28.1274
4,215,9,14.474444444444446,64.11111111111111,46.44222222222223,0.0,48.95666666666667,32.50955555555555
4,216,8,14.95375,60.1875,51.645,3.93625,61.43375,38.906875
4,217,13,3.1046153846153848,16.861538461538462,20.475384615384616,1.15,25.95230769230769,15.13776923076923
4,220,23,13.716521739130435,63.18550724637681,42.52739130434782,0.6873913043478261,46.01478260869565,30.250347826086955
4,223,38,9.280263157894737,26.77719298245614,37.37263157894737,2.176842105263158,46.25894736842105,27.684631578947364
4,224,458,0.8249563318777292,5.5334425036390105,8.795393013100437,1.0823144104803493,15.11382096069869,6.9143951965065495
4,225,89,4.920112359550561,28.255243445692884,29.50269662921348,3.0817977528089884,37.71303370786517,22.80914606741573
4,226,59,5.414745762711865,21.4545197740113,26.995084745762714,2.5296610169491527,36.35915254237288,20.6673220338983
4,227,13,9.580769230769231,24.97948717948718,37.690769230769234,3.457692307692308,48.87538461538462,28.803923076923073
4,228,55,8.254909090909091,24.51181818181818,34.79890909090909,3.0956363636363635,45.24981818181818,26.526181818181815
4,229,789,2.9100380228136884,12.660625264047317,16.487553865652725,1.3902661596958177,22.981749049429656,12.51447401774398
4,230,764,3.381086387434555,20.79770942408377,22.58556282722513,0.935824607329843,28.440314136125657,16.46497120418848
4,231,1799,2.5612395775430796,14.291736149712802,17.053285158421346,1.2625125069483047,23.346531406336855,12.821058365758754
4,232,1079,1.1909360518999073,7.3919524250849555,9.875347544022242,0.8089620018535681,15.67017608897127,7.479016682113067
4,233,1008,2.3129960317460316,11.113194444444444,14.140515873015872,1.089265873015873,20.248630952380953,10.660847222222221
4,234,1686,1.7745670225385528,13.080970739422696,14.299578884934757,0.9507769869513641,20.229982206405694,10.675249110320284
4,235,14,11.081428571428571,40.642857142857146,41.246428571428574,1.5271428571428571,46.791428571428575,29.941499999999998
4,236,573,5.052338568935427,20.566433973240258,25.518307155322862,2.000959860383944,32.5734554973822,19.263486910994764
4,237,673,3.951292719167905,19.355646359583954,22.274487369985142,1.4665230312035662,28.74041604754829,16.618707280832094
4,238,403,6.394416873449131,26.47477253928867,32.05528535980149,2.6870471464019854,39.777692307692305,24.319632754342432
4,239,553,5.6054792043399635,25.582007233273057,29.929095840867994,2.064882459312839,37.057160940325495,22.39578481012658
4,241,14,12.660714285714286,31.104761904761908,43.88428571428572,0.0,47.723571428571425,30.718999999999998
4,243,117,10.777521367521368,28.96381766381766,41.86452991452991,1.0876068376068375,47.823418803418804,30.066495726495724
4,244,267,10.304719101123595,28.819600499375778,39.31902621722847,0.8852808988764045,44.91539325842697,28.143014981273407
4,246,962,3.2132120582120582,21.099948024948027,22.267130977130975,0.9955405405405405,28.18464656964657,16.28387006237006
4,247,22,9.322272727272727,30.188636363636363,35.971363636363634,0.18181818181818182,40.93454545454545,25.307227272727268
4,248,5,10.0,37.309999999999995,47.958,0.0,52.758,33.5706
4,249,2353,1.7123799405014875,13.582228360957643,14.516523586910326,1.236017849553761,20.86657458563536,11.026779005524862
4,250,9,14.011111111111111,50.22962962962963,40.72222222222222,0.0,43.535555555555554,28.50555555555555
4,255,251,3.61199203187251,18.53977423638778,20.93243027888446,3.336972111553785,29.652868525896412,16.988581673306772
4,256,299,2.9596989966555185,14.494760312151616,18.049732441471573,2.8242140468227426,26.215083612040136,14.611762541806018
4,257,20,8.303,22.236666666666668,35.136,4.534000000000001,48.168,27.769
4,260,24,7.7316666666666665,23.99722222222222,32.94916666666666,1.9408333333333332,39.718333333333334,24.423
4,261,603,3.4449253731343283,13.121448313985628,18.13608623548922,0.8479436152570481,23.9167495854063,13.288820895522388
4,262,462,4.628874458874459,16.604906204906204,22.638030303030305,2.328809523809524,30.132121212121213,17.476787878787878
4,263,829,4.795379975874548,17.665922798552472,23.362231604342583,1.5956694813027743,29.98564535585042,17.47053075995175
6,1,6,15.165,24.175,74.96666666666667,15.141666666666667,108.48166666666667,63.07583333333333
6,6,9,0.9677777777777778,4.0055555555555555,11.774444444444445,1.7544444444444443,17.342222222222222,9.470222222222223
6,14,39,4.130512820512821,15.565384615384614,18.82974358974359,0.0,27.24717948717949,13.18082051282051
6,22,9,5.911111111111111,19.307407407407407,25.984444444444446,0.0,32.111111111111114,18.18911111111111
6,25,5,8.612,30.74666666666667,43.748000000000005,0.0,52.17999999999999,30.6236
6,55,9,7.989999999999999,22.24814814814815,30.078888888888887,0.0,36.483333333333334,21.05522222222222
6,67,5,3.946,13.823333333333332,20.36,0.0,32.964,14.251999999999999
6,87,5,10.626000000000001,27.48333333333333,49.282,0.0,66.524,34.4974
6,108,5,7.93,20.270000000000003,31.365999999999996,0.0,41.194,21.9562
6,172,5,2.87,9.353333333333333,13.975999999999999,0.0,18.252000000000002,9.783199999999999
6,181,8,9.7975,29.03333333333333,38.4525,0.0,48.6275,26.916749999999997
6,210,5,9.693999999999999,31.75333333333333,39.504,0.0,43.78,27.652799999999996
6,214,22,1.5545454545454547,6.5590909090909095,10.087272727272728,0.0,12.218181818181819,7.061090909090908
6,221,9,1.5144444444444443,6.816666666666666,12.134444444444444,0.0,13.634444444444444,8.494111111111112
6,227,14,5.404285714285714,17.508333333333333,23.602857142857143,0.0,32.042857142857144,16.522
6,228,15,5.843999999999999,18.13222222222222,25.27,0.0,32.784666666666666,17.689
6,234,5,14.628,31.57,50.524,0.0,55.274,35.3668
7,3,9,11.229999999999999,23.183333333333334,36.80111111111111,0.0,45.24111111111111,25.760777777777776
7,4,82,6.764634146341464,24.31869918699187,30.090975609756097,0.36890243902439024,35.533170731707315,21.321914634146342
7,7,2420,0.9018057851239669,6.594242424242425,9.199194214876032,0.347301652892562,11.321028925619835,6.682547107438016
